,wine,variety,country,points,price,taster
36843,Binyamina 2006 Reserve Kosher Merlot (Galilee),Merlot,Israel,86,25.0,Lauren Buzzeo
36844,Caliterra 2009 Reserva Merlot (Colchagua Valley),Merlot,Chile,86,14.0,Michael Schachner
36880,Schultz 2012 Steelhead Run Vineyard Blessed Merlot (Rogue Valley),Merlot,US,87,23.0,Paul Gregutt
37044,Kunde 2009 Kinneybrook Merlot (Sonoma Valley),Merlot,US,85,20.0,
37051,Alexander Valley Vineyards 2010 Estate Merlot (Alexander Valley),Merlot,US,85,20.0,
37131,Pedestal 2012 Merlot (Columbia Valley (WA)),Merlot,US,91,60.0,Sean P. Sullivan
37233,Gibbs 2010 Money Road Merlot (Oakville),Merlot,US,90,24.0,Virginie Boone
37252,Hightower 2011 Merlot (Red Mountain),Merlot,US,88,25.0,Paul Gregutt
37260,Twin Arches 2010 Merlot (California),Merlot,US,88,10.0,Jim Gordon
37275,Columbia Crest 2011 Reserve Merlot (Columbia Valley (WA)),Merlot,US,88,30.0,Paul Gregutt
37318,McWilliam's Hanwood Estate 2006 Merlot (South Eastern Australia),Merlot,Australia,85,12.0,Joe Czerwinski
37375,Northstar 2006 Merlot (Walla Walla Valley (WA)),Merlot,US,94,50.0,Paul Gregutt
37445,Shafer 2005 Merlot (Napa Valley),Merlot,US,91,46.0,
37457,Arrowood 2004 Merlot (Sonoma County),Merlot,US,90,42.0,
37494,Two Brothers 2010 Merlot (Red Mountain),Merlot,US,86,30.0,Paul Gregutt
37562,Iris Vineyards 2014 Aroha Vineyard Merlot (Umpqua Valley),Merlot,US,88,24.0,Paul Gregutt
37603,Barrage Cellars 2010 A.K.A. Merlot (Yakima Valley),Merlot,US,87,28.0,Paul Gregutt
37612,St. Francis 2003 Merlot (Sonoma County),Merlot,US,87,22.0,
37614,Raymond 2004 Reserve Merlot (Napa Valley),Merlot,US,87,24.0,
37628,Airfield Estates 2005 Merlot (Yakima Valley),Merlot,US,87,22.0,Paul Gregutt
37701,Rancho Sisquoc 2010 Flood Family Vineyards Merlot (Santa Barbara County),Merlot,US,85,20.0,
37720,Brotherhood 2010 New York Premium Selection Merlot (New York),Merlot,US,85,15.0,Anna Lee C. Iijima
37761,Angeline 2006 Merlot (Russian River Valley),Merlot,US,86,14.0,
37763,Blue Cove 2007 Merlot (Western Cape),Merlot,South Africa,86,10.0,Susan Kostrzewa
37775,Robert Mondavi 2007 Merlot (Napa Valley),Merlot,US,87,23.0,
37784,Montes 2007 Alpha Merlot (Colchagua Valley),Merlot,Chile,87,24.0,Michael Schachner
37793,Lockwood 2013 Merlot (San Lucas),Merlot,US,85,15.0,Matt Kettmann
37828,Stevens 2008 Merlot (Yakima Valley),Merlot,US,93,28.0,Paul Gregutt
37852,Petra 2004 Quercegobbe Merlot (Toscana),Merlot,Italy,89,70.0,
37868,Quilceda Creek 1999 Merlot (Washington),Merlot,US,94,60.0,Paul Gregutt
37887,Rosenthal 1997 The Malibu Estate - The Devon Vineyard Merlot (Malibu-Newton Canyon),Merlot,US,92,35.0,
37888,Quilceda Creek 1998 Merlot (Washington),Merlot,US,92,60.0,Paul Gregutt
37892,Steltzner 1999 Merlot (Stags Leap District),Merlot,US,92,26.0,
37956,Caliterra 2014 Reserva Merlot (Colchagua Valley),Merlot,Chile,85,10.0,Michael Schachner
38055,Jamieson Canyon 1999 Merlot (Napa Valley),Merlot,US,90,17.0,
38057,Trellis 1999 Merlot (Sonoma County),Merlot,US,90,17.0,
38070,Silverado 1999 Merlot (Napa Valley),Merlot,US,89,25.0,
38074,Grgich Hills 1999 Merlot (Napa Valley),Merlot,US,89,38.0,
38081,Crane Family 2000 Hilltop Selection Merlot (Napa Valley),Merlot,US,89,52.0,
38098,Northwest Collection 2010 Limited Release Merlot (Horse Heaven Hills),Merlot,US,89,25.0,Sean P. Sullivan
38108,Barnard Griffin 2010 Merlot (Columbia Valley (WA)),Merlot,US,89,17.0,Paul Gregutt
38112,Esterházy 2009 Haydn Merlot (Burgenland),Merlot,Austria,90,,Roger Voss
38177,Veedercrest 2008 Villa Mille Rose Vineyard Merlot (Oakville),Merlot,US,87,40.0,
38262,Clovis Point 2013 Vintner's Select Merlot (North Fork of Long Island),Merlot,US,89,45.0,Anna Lee C. Iijima
38264,Croteaux 2015 3 Rosé Merlot (North Fork of Long Island),Merlot,US,89,20.0,Anna Lee C. Iijima
38332,Flam 2012 Reserve Merlot (Galilee),Merlot,Israel,87,55.0,Mike DeSimone
38364,Quinta de Sant'Ana 2012 Merlot (Lisboa),Merlot,Portugal,90,18.0,Roger Voss
38372,Swiftwater Cellars 2014 Merlot (Columbia Valley (WA)),Merlot,US,90,42.0,Sean P. Sullivan
38393,Caliterra 2013 Reserva Merlot (Colchagua Valley),Merlot,Chile,84,13.0,Michael Schachner
38492,Oberon 2011 Merlot (Napa Valley),Merlot,US,85,22.0,
38493,Cantina dei Colli Amerini 2010 Olmeto Merlot (Umbria),Merlot,Italy,85,,Kerin O’Keefe
38510,Colter's Creek 2012 Colter's Creek Vineyard Merlot (Idaho),Merlot,US,89,30.0,Sean P. Sullivan
38550,Castellare 1999 Poggio ai Merli Merlot (Colli della Toscana Centrale),Merlot,Italy,91,89.0,Michael Schachner
38573,Raymond 2005 Reserve Merlot (Napa Valley),Merlot,US,87,24.0,
38585,Cusumano 2007 Merlot (Sicilia),Merlot,Italy,86,10.0,
38595,Tempus Cellars 2007 Seven Hills Vineyard Merlot (Walla Walla Valley (OR)),Merlot,US,88,28.0,Paul Gregutt
38710,Parkers Estate 2010 North Peyton Block Merlot (Sonoma County),Merlot,US,83,20.0,
38714,Glen Ellen 2010 Proprietor's Reserve Merlot (California),Merlot,US,83,10.0,
38739,Pedestal 2013 Merlot (Columbia Valley (WA)),Merlot,US,90,60.0,Sean P. Sullivan
38784,Poliziano 2011 In Violas Merlot (Cortona),Merlot,Italy,89,27.0,Kerin O’Keefe
38834,Castello di Bossi 2010 Girolamo Merlot (Toscana),Merlot,Italy,88,50.0,Kerin O’Keefe
38855,HammerSky 2013 Red Handed Merlot (Paso Robles),Merlot,US,90,49.0,Matt Kettmann
38859,J. Bookwalter 2014 1RDRS4 Merlot (Columbia Valley (WA)),Merlot,US,90,28.0,Sean P. Sullivan
38974,Tortoise Creek 2011 Schoolhouse Cuvée Merlot (Clarksburg),Merlot,US,80,12.0,Virginie Boone
38996,Duckhorn 2010 Three Palms Vineyard Merlot (Napa Valley),Merlot,US,94,90.0,
39122,Burrowing Owl 2011 Merlot (Okanagan Valley),Merlot,Canada,89,35.0,Paul Gregutt
39209,Stevens 2014 StevensMerlot Merlot (Yakima Valley),Merlot,US,89,32.0,Sean P. Sullivan
39232,Château Léon 2014 Prima  (Cadillac Côtes de Bordeaux),Merlot,France,89,38.0,Roger Voss
39250,White Oak 2009 Merlot (Napa Valley),Merlot,US,87,26.0,
39286,Tenuta dell'Ornellaia 2007 Masseto Merlot (Toscana),Merlot,Italy,100,460.0,
39287,Le Macchiole 2007 Messorio Merlot (Toscana),Merlot,Italy,99,320.0,
39291,Tenuta dell'Ornellaia 2006 Masseto Merlot (Toscana),Merlot,Italy,97,460.0,
39292,Castello di Ama 2006 L'Apparita Merlot (Toscana),Merlot,Italy,96,169.0,
39301,Tenuta dell'Ornellaia 2005 Masseto Merlot (Toscana),Merlot,Italy,95,460.0,
39336,Drumheller 2015 Merlot (Columbia Valley (WA)),Merlot,US,87,12.0,Sean P. Sullivan
39355,Chateau Ste. Michelle 2013 Cold Creek Vineyard Merlot (Columbia Valley (WA)),Merlot,US,87,30.0,Sean P. Sullivan
39362,Nelson Neves 2013 Reserva Merlot (Bairrada),Merlot,Portugal,91,20.0,Roger Voss
39420,Tarara 2010 CasaNoVA Merlot (Virginia),Merlot,US,90,50.0,
39447,Hall 2007 Merlot (Napa Valley),Merlot,US,93,30.0,
39490,Siegel 2007 Crucero Reserva Merlot (Colchagua Valley),Merlot,Chile,83,10.0,Michael Schachner
39503,Sineann 2008 Sugarloaf Mountain Vineyard Merlot (California),Merlot,US,82,30.0,
39632,Camp 2014 Merlot (Sonoma County),Merlot,US,91,18.0,Virginie Boone
39726,Lieb 2014 Reserve Merlot (North Fork of Long Island),Merlot,US,88,24.0,Anna Lee C. Iijima
39740,Bedell 2013 Merlot (North Fork of Long Island),Merlot,US,88,35.0,Anna Lee C. Iijima
39756,Chilcas 2011 Reserva Merlot (Maule Valley),Merlot,Chile,85,12.0,Michael Schachner
39802,Schug 2008 Merlot (Sonoma Valley),Merlot,US,87,28.0,
39846,14 Hands 2014 Merlot (Columbia Valley (WA)),Merlot,US,87,30.0,Sean P. Sullivan
39884,Beringer 2005 Merlot (Napa Valley),Merlot,US,84,20.0,
39922,Brutocao 2006 Bliss Vineyard Estate Bottled Merlot (Mendocino),Merlot,US,84,20.0,
39946,Hargrave 1998 Merlot (North Fork of Long Island),Merlot,US,82,18.0,Joe Czerwinski
39948,Castello di Borghese 1998 Hargrave Vineyard Merlot (North Fork of Long Island),Merlot,US,82,18.0,Joe Czerwinski
39958,Alfasi 1998 Reserve Merlot (Maule Valley),Merlot,Chile,80,10.0,
39968,Sunstone 2005 Estate Merlot (Santa Ynez Valley),Merlot,US,84,42.0,
39977,Bell 2004 Merlot (Napa Valley),Merlot,US,84,30.0,
39990,Sunstone 2005 Merlot (Santa Barbara County),Merlot,US,84,28.0,
40071,Robert Mondavi 2007 Merlot (Napa Valley),Merlot,US,87,23.0,
40126,Desert Wind 2015 Estate Grown Merlot (Wahluke Slope),Merlot,US,87,18.0,Sean P. Sullivan
40147,Reininger 2012 Merlot (Walla Walla Valley (WA)),Merlot,US,91,43.0,Sean P. Sullivan
40171,Beresan 2007 Merlot (Columbia Valley (WA)),Merlot,US,89,25.0,Paul Gregutt
40203,Carmel 2006 Appellation Kosher Merlot (Upper Galilee),Merlot,Israel,84,24.0,Lauren Buzzeo
40232,Maryhill 2005 Proprietor's Reserve Merlot (Columbia Valley (WA)),Merlot,US,85,30.0,Paul Gregutt
40236,Silver Stone Winery 2005 Merlot (San Luis Obispo County),Merlot,US,85,37.0,
40237,Pavilion 2006 Merlot (Napa Valley),Merlot,US,85,13.0,
40243,Maryhill 2005 Merlot (Columbia Valley (WA)),Merlot,US,85,15.0,Paul Gregutt
40350,Fielding Hills 2013 Estate Riverbend Vineyard Merlot (Wahluke Slope),Merlot,US,92,36.0,Sean P. Sullivan
40368,Fidelitas 2010 Champoux Vineyard Merlot (Horse Heaven Hills),Merlot,US,91,55.0,Sean P. Sullivan
40417,Gualdo del Re 2007 I'Rennero Merlot (Val di Cornia Suvereto),Merlot,Italy,92,61.0,
40616,Château Souverain 2014 Merlot (California),Merlot,US,89,13.0,Jim Gordon
40710,Kendall-Jackson 2009 Vintner's Reserve Merlot (Sonoma County),Merlot,US,86,19.0,
40758,Praxis 2007 Merlot (Alexander Valley),Merlot,US,82,19.0,
40786,Château Haut-Cardinal 2011  Saint-Émilion,Merlot,France,90,35.0,Roger Voss
40868,Sannino 2014 Bianca Rosé Merlot (North Fork of Long Island),Merlot,US,84,16.0,Anna Lee C. Iijima
40871,The Old Field 2014 Cacklin' Rosé Dry Merlot (North Fork of Long Island),Merlot,US,84,18.0,Anna Lee C. Iijima
40875,Cannonball 2014 Merlot (Sonoma County),Merlot,US,84,15.0,Virginie Boone
40888,Latah Creek 2012 Fries Vineyard Merlot (Wahluke Slope),Merlot,US,83,16.0,Sean P. Sullivan
40921,Schug 2005 Heritage Reserve Merlot (Carneros),Merlot,US,90,35.0,
40977,Antonio Cesar Cavalli 2006 White Pearl Merlot (Mendoza),Merlot,Argentina,86,12.0,Michael Schachner
40989,VinArte 2001 Villa Zorilor Red Paradox Merlot (Dealu Mare),Merlot,Romania,86,20.0,Susan Kostrzewa
41090,My Big Fat Greek Wine 2010 Merlot (Peloponnese),Merlot,Greece,86,15.0,Susan Kostrzewa
41159,Novelty Hill 2010 Merlot (Columbia Valley (WA)),Merlot,US,89,23.0,Paul Gregutt
41203,Truchard 2005 Merlot (Carneros),Merlot,US,84,28.0,
41207,Alice White 2007 Merlot (South Eastern Australia),Merlot,Australia,84,7.0,
41220,Feudo Principi di Butera 2002 Calat Merlot (Sicilia),Merlot,Italy,84,40.0,
41323,Plaisance Ranch 2012 Merlot (Applegate Valley),Merlot,US,85,25.0,Paul Gregutt
41374,Bell 2013 Merlot (Yountville),Merlot,US,86,65.0,Virginie Boone
41496,Tefft Cellars 1999 Merlot (Yakima Valley),Merlot,US,86,15.0,Paul Gregutt
41571,Original House Wine 2014 Mountain Merlot (America),Merlot,US,86,11.0,Sean P. Sullivan
41720,Patterson 2012 Merlot (Columbia Valley (WA)),Merlot,US,88,32.0,Sean P. Sullivan
41931,Tenuta Argentiera 2010 Giorgio Bartholomäus Merlot (Toscana),Merlot,Italy,87,140.0,Kerin O’Keefe
41954,Rancho Sisquoc 2012 Flood Family Vineyards Merlot (Santa Barbara County),Merlot,US,87,20.0,Matt Kettmann
42035,Morandé 2008 Gran Reserva Merlot (Maipo Valley),Merlot,Chile,85,16.0,Michael Schachner
42201,Markham 2013 Merlot (Napa Valley),Merlot,US,88,25.0,Virginie Boone
42202,Mercer 2013 Merlot (Horse Heaven Hills),Merlot,US,88,24.0,Sean P. Sullivan
42413,Diversion 2012 Merlot (Washington),Merlot,US,88,17.0,Sean P. Sullivan
42420,Goose Ridge 2011 Estate Bottled Merlot (Columbia Valley (WA)),Merlot,US,88,30.0,Sean P. Sullivan
42430,Obelisco Estate 2012 BDX Merlot (Red Mountain),Merlot,US,88,50.0,Sean P. Sullivan
42469,L de Lyeth 2011 Merlot (Sonoma County),Merlot,US,89,14.0,
42492,Clearwater Canyon 2009 Merlot (America),Merlot,US,85,25.0,Paul Gregutt
42572,Sheldrake Point 2006 Barrel Reserve Merlot (Finger Lakes),Merlot,US,84,24.0,Susan Kostrzewa
42581,Stubbs Vineyard 2006 Merlot (Marin County),Merlot,US,86,38.0,
42628,Merry Cellars 2013 Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),Merlot,US,89,34.0,Sean P. Sullivan
42653,Bostavan 2013 Via Etulia Reserve Merlot (Moldova),Merlot,Moldova,87,9.0,Jeff Jenssen
42668,Waterbrook 2014 Merlot (Columbia Valley (WA)),Merlot,US,87,14.0,Sean P. Sullivan
42698,Clos La Chance 2006 Violet-Crowned Hummingbird Series Merlot (Central Coast),Merlot,US,83,18.0,
42705,Aquinas 2007 Merlot (Napa Valley),Merlot,US,83,15.0,
42724,Byington 2013 Frei Vineyard Merlot (Alexander Valley),Merlot,US,92,35.0,Virginie Boone
42734,Waters 2014 Merlot (Washington),Merlot,US,92,,Sean P. Sullivan
42768,Domino 2012 Merlot (California),Merlot,US,83,8.0,
42774,Twisted 2012 Merlot (California),Merlot,US,82,8.0,
42782,Bogle 2011 Merlot (California),Merlot,US,82,10.0,
42799,Liberty Lake 2009 Merlot (Red Mountain),Merlot,US,90,25.0,Sean P. Sullivan
42813,Wölffer 2013 Lambardo Merlot (Long Island),Merlot,US,90,35.0,Anna Lee C. Iijima
42874,Napa Smith 2007 Merlot (Napa Valley),Merlot,US,89,39.0,
42943,Francis Berwyn 2006 Merlot (Paso Robles),Merlot,US,87,13.0,
42952,Del Rio 2005 Merlot (Rogue Valley),Merlot,US,87,28.0,Paul Gregutt
42958,Sunstone 2005 Estate Reserve Merlot (Santa Ynez Valley),Merlot,US,87,52.0,
42964,Melrose 2005 Merlot (Umpqua Valley),Merlot,US,87,22.0,Paul Gregutt
42979,Fattoria Torre a Cona 2011 Merlot (Toscana),Merlot,Italy,93,45.0,Kerin O’Keefe
42990,Le Macchiole 2011 Messorio Merlot (Toscana),Merlot,Italy,93,300.0,Kerin O’Keefe
43005,Keenan 2010 Merlot (Napa Valley),Merlot,US,88,38.0,
43197,Castello di Bossi 2003 Girolamo Merlot (Toscana),Merlot,Italy,93,55.0,
43202,Marchesi de' Frescobaldi 2004 Castelgiocondo Lamaione Merlot (Toscana),Merlot,Italy,93,60.0,
43269,Coast 2014 Merlot (California),Merlot,US,85,9.0,Jim Gordon
43270,Chilensis 2013 Reserva Estate Bottled Merlot (Maule Valley),Merlot,Chile,85,10.0,Michael Schachner
43305,Clos La Chance 2010 Reserve Merlot (Central Coast),Merlot,US,84,28.0,
43315,Edna Valley Vineyard 2013 Merlot (Central Coast),Merlot,US,87,15.0,Matt Kettmann
43326,Osprey's Dominion 2010 Reserve Merlot (North Fork of Long Island),Merlot,US,87,35.0,Anna Lee C. Iijima
43415,Four Sisters Ranch 2011 Limed-Edition Merlot (Paso Robles),Merlot,US,89,25.0,Matt Kettmann
43438,Kenwood 2011 Jack London Vineyard Merlot (Sonoma Mountain),Merlot,US,87,25.0,Virginie Boone
43446,Vini 2013 Veni Vidi Vici Merlot (Thracian Valley),Merlot,Bulgaria,87,9.0,Jeff Jenssen
43456,Browne Family Vineyards 2011 Merlot (Columbia Valley (WA)),Merlot,US,87,37.0,Sean P. Sullivan
43507,14 Hands 2012 The Reserve Merlot (Horse Heaven Hills),Merlot,US,90,,Sean P. Sullivan
43558,Bogati 2013 Black Label Club Merlot (Virginia),Merlot,US,84,27.0,Alexander Peartree
43583,Rutherford Hill 2008 Reserve Merlot (Napa Valley),Merlot,US,89,65.0,
43681,DaMa 2012 Merlot (Walla Walla Valley (WA)),Merlot,US,91,35.0,Sean P. Sullivan
43724,T'Jara 2010 Merlot (North Fork of Long Island),Merlot,US,88,25.0,Anna Lee C. Iijima
43726,Long Island Merlot Alliance 2010 Merliance Merlot (Long Island),Merlot,US,88,35.0,Anna Lee C. Iijima
43779,Saint Clair 2006 Vicar's Choice Merlot (Hawke's Bay),Merlot,New Zealand,87,16.0,Joe Czerwinski
43787,Ghost Pines 2005 Merlot (Napa-Sonoma),Merlot,US,87,23.0,
43853,Knapp 2012 Merlot (Finger Lakes),Merlot,US,85,17.0,Anna Lee C. Iijima
43993,Black Box 2008 Merlot (California),Merlot,US,81,25.0,
44038,Tamarack Cellars 2000 Merlot (Columbia Valley (WA)),Merlot,US,89,28.0,Paul Gregutt
44047,Apex 1998 Kestrel Vineyard Merlot (Yakima Valley),Merlot,US,88,60.0,Paul Gregutt
44052,Woodward Canyon 2000 Merlot (Columbia Valley (WA)),Merlot,US,88,38.0,Paul Gregutt
44058,Kenwood 1999 Jack London Vineyard Merlot (Sonoma Valley),Merlot,US,88,30.0,
44076,Vivác Winery 2006 V. by Vivác Single Vineyard Merlot (New Mexico),Merlot,US,86,25.0,Anna Lee C. Iijima
44077,Vivác Winery 2007 Merlot (New Mexico),Merlot,US,86,17.0,Anna Lee C. Iijima
44083,Long Island Merlot Alliance 2007 Merliance Merlot (Long Island),Merlot,US,86,35.0,Anna Lee C. Iijima
44086,Sherwood House Vineyards 2004 Merlot (North Fork of Long Island),Merlot,US,86,25.0,Anna Lee C. Iijima
44101,San Pedro 2002 35 South Land of Passion and Fantasy Merlot (Lontué Valley),Merlot,Chile,84,8.0,Michael Schachner
44115,Cousiño-Macul 2001 Merlot (Maipo Valley),Merlot,Chile,84,9.0,Michael Schachner
44191,Houdini 2008 Merlot (Oakville),Merlot,US,85,30.0,
44279,Alias 2013 Merlot (California),Merlot,US,88,10.0,Jim Gordon
44294,Peter Cellars 2014 Estate Merlot (Carneros),Merlot,US,88,32.0,Virginie Boone
44318,Burrowing Owl 2013 Merlot (Okanagan Valley),Merlot,Canada,91,32.0,Paul Gregutt
44330,Paumanok 2013 Merlot (North Fork of Long Island),Merlot,US,91,28.0,Anna Lee C. Iijima
44347,Langtry 2006 Tephra Ridge Vineyard Merlot (Lake County),Merlot,US,93,40.0,
44421,Leonetti Cellar 2014 Merlot (Walla Walla Valley (WA)),Merlot,US,91,75.0,Sean P. Sullivan
44468,Tamber Bey 2014 Deux Chevaux Vineyard Merlot (Yountville),Merlot,US,89,75.0,Virginie Boone
44499,St. Francis 2013 Merlot (Sonoma Valley),Merlot,US,88,20.0,Virginie Boone
44660,St. Francis 2014 Reserve Merlot (Sonoma Valley),Merlot,US,91,52.0,Virginie Boone
44692,Bolen 2007 Merlot (Oak Knoll District),Merlot,US,89,60.0,
44741,White Cottage Ranch 2007 Estate Merlot (Howell Mountain),Merlot,US,94,50.0,
44874,Edna Valley Vineyard 2015 Merlot (Central Coast),Merlot,US,86,14.0,Matt Kettmann
44932,Camaraderie 2003 Merlot (Washington),Merlot,US,88,25.0,Paul Gregutt
44933,VinArte 2002 Villa Zorilor Prince Matei Gran Riserva Merlot (Dealu Mare),Merlot,Romania,88,100.0,Susan Kostrzewa
44960,Andeluna 2010 Merlot (Tupungato),Merlot,Argentina,85,11.0,Michael Schachner
45058,Jarvis 2009 Estate Grown Merlot (Napa Valley),Merlot,US,91,95.0,
45099,Balduzzi 2012 Reserva Merlot (Maule Valley),Merlot,Chile,85,10.0,Michael Schachner
45105,Concha y Toro 2012 Serie Riberas Gran Reserva Ribera del Maule Merlot (San Clemente),Merlot,Chile,85,18.0,Michael Schachner
45133,Kontos 2007 Merlot (Columbia Valley (WA)),Merlot,US,90,30.0,Paul Gregutt
45136,Otis Kenyon 2007 Merlot (Walla Walla Valley (WA)),Merlot,US,90,30.0,Paul Gregutt
45140,Dunham 2007 Lewis Vineyard Merlot (Columbia Valley (WA)),Merlot,US,90,75.0,Paul Gregutt
45157,Muirwood 2007 Merlot (Arroyo Seco),Merlot,US,85,14.0,
45177,JR Wine 2005 Cork Tree Vineyard Merlot (Napa Valley),Merlot,US,90,38.0,
45244,Matthews 2014 Merlot (Columbia Valley (WA)),Merlot,US,89,55.0,Sean P. Sullivan
45295,Seven Hills 2008 Merlot (Columbia Valley (WA)),Merlot,US,91,22.0,Paul Gregutt
45460,Château Vray Croix de Gay 2012  Pomerol,Merlot,France,93,83.0,Roger Voss
45530,OS Winery 2012 Sonas Merlot (Yakima Valley),Merlot,US,85,25.0,Sean P. Sullivan
45601,Agricoltori del Chianti Geografico 2011 Pulleraia Merlot (Toscana),Merlot,Italy,87,40.0,Kerin O’Keefe
45625,Forgeron 2004 Klipsun Vineyard Merlot (Red Mountain),Merlot,US,91,46.0,Paul Gregutt
45635,Dunham 2006 Lewis Vineyard Merlot (Columbia Valley (WA)),Merlot,US,91,75.0,Paul Gregutt
45643,Basel Cellars 2006 Pheasant Run Vineyard Estate Merlot (Walla Walla Valley (WA)),Merlot,US,91,28.0,Paul Gregutt
45662,Quasar 2006 Reserva Merlot (Curicó Valley),Merlot,Chile,86,10.0,Michael Schachner
45663,Santa Alicia 2007 Reserva Merlot (Maipo Valley),Merlot,Chile,86,9.0,Michael Schachner
45689,Belhurst 2007 Traditions Merlot (New York),Merlot,US,87,27.0,Anna Lee C. Iijima
45761,Hawk Crest 2000 Merlot (California),Merlot,US,83,14.0,
45766,Casa de Caballos 2000 Ultra Violet Merlot (Paso Robles),Merlot,US,83,24.0,
45811,Fattoria Petrolo 2006 Galatrona Merlot (Toscana),Merlot,Italy,95,120.0,
45847,Wine Spots 2009 Merlot (Napa Valley),Merlot,US,84,25.0,
45915,Lyeth 2012 Merlot (North Coast),Merlot,US,88,13.0,Jim Gordon
45929,Januik 2013 Merlot (Columbia Valley (WA)),Merlot,US,88,25.0,Sean P. Sullivan
46060,Milbrandt 2005 Traditions Merlot (Washington),Merlot,US,85,15.0,
46180,Brass Tacks 2012 Merlot (Central Coast),Merlot,US,89,15.0,Matt Kettmann
46238,Concannon 2007 Reserve Merlot (Livermore Valley),Merlot,US,86,25.0,
46296,Helix by Reininger 2009 Merlot (Columbia Valley (WA)),Merlot,US,89,28.0,Paul Gregutt
46382,Snoqualmie 2004 Reserve Merlot (Columbia Valley (WA)),Merlot,US,85,23.0,Paul Gregutt
46386,Wildhurst 2004 Reserve Merlot (Lake County),Merlot,US,85,16.0,
46406,Barefoot Cellars NV Merlot (California),Merlot,US,85,8.0,
46497,St. Francis 2013 Reserve Merlot (Sonoma Valley),Merlot,US,86,50.0,Virginie Boone
46605,Tortoise Creek 2006 Merlot (Central Coast),Merlot,US,85,12.0,
46622,Red Earth 2004 Merlot (Adelaide Plains),Merlot,Australia,84,12.0,Joe Czerwinski
46633,Tamaya 2007 Reserva Merlot (Limarí Valley),Merlot,Chile,85,15.0,Michael Schachner
46638,Mercer 2007 Merlot (Columbia Valley (WA)),Merlot,US,85,22.0,Paul Gregutt
46713,Twomey 2008 Merlot (Napa Valley),Merlot,US,91,50.0,
46735,Blackstone 2007 Sonoma Reserve Merlot (Sonoma County),Merlot,US,87,20.0,
46737,Dry Creek Vineyard 2006 Merlot (Dry Creek Valley),Merlot,US,87,19.0,
46794,Selene 2007 Frediani Vineyard Merlot (Napa Valley),Merlot,US,91,35.0,
46800,Terrabianca 2006 Il Tesoro Merlot (Toscana),Merlot,Italy,91,43.0,
46814,Gordon Brothers 1999 Merlot (Columbia Valley (WA)),Merlot,US,86,20.0,Paul Gregutt
46859,Kathryn Kennedy 2013 Merlot (Santa Cruz Mountains),Merlot,US,94,42.0,Matt Kettmann
46955,Kenwood 2010 Merlot (Sonoma County),Merlot,US,85,15.0,
46960,Con Carne 2011 Merlot (Central Valley),Merlot,Chile,85,10.0,Michael Schachner
47004,Hogue 2013 Genesis Merlot (Columbia Valley (WA)),Merlot,US,86,12.0,Sean P. Sullivan
47052,Page Mill Winery 2012 Côté Vineyard Merlot (San Francisco Bay),Merlot,US,88,28.0,Jim Gordon
47075,Grgich Hills 2011 Estate Grown Merlot (Napa Valley),Merlot,US,88,42.0,Virginie Boone
47083,Sweet Cheeks 2015 Barrel Reserve Merlot (Oregon),Merlot,US,85,23.0,Paul Gregutt
47108,Cupcake 2014 Merlot (Central Coast),Merlot,US,85,12.0,Matt Kettmann
47201,Leaping Horse 2007 Merlot (California),Merlot,US,82,6.0,
47205,Ventisquero 2007 Reserva Merlot (Maipo Valley),Merlot,Chile,82,13.0,Michael Schachner
47287,Nickel & Nickel 2006 Harris Vineyard Merlot (Oakville),Merlot,US,87,50.0,
47330,Hogue 2013 Reserve Merlot (Columbia Valley (WA)),Merlot,US,85,30.0,Sean P. Sullivan
47331,Hogue 2014 Merlot (Columbia Valley (WA)),Merlot,US,85,8.0,Sean P. Sullivan
47357,Tua Rita 2011 Redigaffi Merlot (Toscana),Merlot,Italy,94,350.0,Kerin O’Keefe
47366,Market Vineyards 2010 Alpha Merlot (Red Mountain),Merlot,US,93,52.0,Paul Gregutt
47424,Wild Brush Cellars 2011 Tumbleweed Vineyard Merlot (California),Merlot,US,81,19.0,
47446,HammerSky 2013 Straight de Barrel Merlot (Paso Robles),Merlot,US,89,119.0,Matt Kettmann
47456,Ancient Peaks 2013 Merlot (Santa Margarita Ranch),Merlot,US,89,18.0,Matt Kettmann
47500,Turnbull 2007 Fortuna Vineyard Merlot (Oakville),Merlot,US,94,55.0,
47594,Kirkland Signature 2011 Merlot (Columbia Valley (WA)),Merlot,US,85,9.0,Paul Gregutt
47632,Hogue 2008 Genesis Merlot (Columbia Valley (WA)),Merlot,US,87,16.0,Paul Gregutt
47674,Dumas Station 2013 Merlot (Walla Walla Valley (WA)),Merlot,US,89,32.0,Sean P. Sullivan
47677,Gibbs 2012 Money Road Cuvée Merlot (Oakville),Merlot,US,89,24.0,Virginie Boone
47682,World's End 2013 Little Sister Reserve Merlot (Napa Valley),Merlot,US,89,47.0,Virginie Boone
47758,Ca' Momi 2013 Merlot (Napa Valley),Merlot,US,87,22.0,Virginie Boone
47773,Comtesse Thérèse 2005 Traditional Merlot (North Fork of Long Island),Merlot,US,87,18.0,Anna Lee C. Iijima
47780,Yorkville Cellars 2013 Rennie Vineyard Merlot (Yorkville Highlands),Merlot,US,88,30.0,Jim Gordon
47804,Château Grand Secret 2014  Blaye Côtes de Bordeaux,Merlot,France,88,20.0,Roger Voss
