,Wine,Variety,Country,Points,Price,Taster
8637,Farina 2011 Montecorna  (Valpolicella Classico Superiore Ripasso),Red Blend,Italy,89,20.0,Kerin O’Keefe
8641,Finca Tobella 2009 Negre Red (Priorat),Red Blend,Spain,89,22.0,Michael Schachner
8645,Recchia 2006 Ca' Bertoldi  (Amarone della Valpolicella Classico),Red Blend,Italy,89,40.0,Kerin O’Keefe
8650,La Dama 2010  Valpolicella Classico Superiore Ripasso,Red Blend,Italy,89,18.0,Kerin O’Keefe
8654,Musella 2008 Riserva Fondatori  (Amarone della Valpolicella),Red Blend,Italy,89,60.0,Kerin O’Keefe
8663,Novaia 2010 Vigneto I Cantoni  (Valpolicella Classico Superiore),Red Blend,Italy,88,25.0,Kerin O’Keefe
8707,Adamant Cellars 2006 Red Blend Red (Columbia Valley (WA)),Red Blend,US,88,23.0,Paul Gregutt
8712,Stefano Accordini 2005 Ripassá  (Valpolicella Superiore Ripasso),Red Blend,Italy,88,18.0,
8722,Di Majo Norante 2005 Ramitello Red (Terra degli Osci),Red Blend,Italy,88,17.0,
8725,Tenuta Vitalonga 2010 Elcione Red (Umbria),Red Blend,Italy,87,18.0,
8735,Roccafiore 2008 Prova d'Autore Red (Umbria),Red Blend,Italy,87,25.0,
8739,Fongoli 2009  Montefalco Rosso,Red Blend,Italy,87,,
8747,Tua Rita 2012 Rosso dei Notri Red (Toscana),Red Blend,Italy,89,21.0,Kerin O’Keefe
8750,Cave du Marmandais 2011 Confidential Red (Côtes du Marmandais),Red Blend,France,89,22.0,Roger Voss
8759,Errazuriz 2011 The Blend Collection Red (Aconcagua Valley),Red Blend,Chile,89,45.0,Michael Schachner
8766,Bula 2012 Red (Montsant),Red Blend,Spain,89,15.0,Michael Schachner
8767,Il Conventino 2013  Rosso di Montepulciano,Red Blend,Italy,89,20.0,Kerin O’Keefe
8781,Suvla 2011 Sir Red (Thrace),Red Blend,Turkey,89,39.0,Mike DeSimone
8867,Westerly 2012 Fletcher's Red (Santa Ynez Valley),Red Blend,US,95,75.0,Matt Kettmann
8883,Le Piane 2009  Boca,Red Blend,Italy,95,55.0,Kerin O’Keefe
8902,Seven Hills 2007 Pentad Red (Walla Walla Valley (WA)),Red Blend,US,93,50.0,Paul Gregutt
8923,Paul Dolan 2005 Deep Red Red (Mendocino),Red Blend,US,92,40.0,
8944,Caruso & Minini 2010 Cusora Red (Sicilia),Red Blend,Italy,89,28.0,
8947,Cusumano 2011 Benuara Red (Sicilia),Red Blend,Italy,89,14.0,
8986,Fattoria Le Pupille 2012 Saffredi  (Maremma Toscana),Red Blend,Italy,93,100.0,Kerin O’Keefe
9014,Firriato 2005 Santagostino Baglio Sorìa Red (Sicilia),Red Blend,Italy,88,30.0,
9029,Koyle 2010 Auma Los Lingues Red (Colchagua Valley),Red Blend,Chile,91,100.0,Michael Schachner
9034,Valle Secreto 2011 Private Syrah-Cabernet Sauvignon-Carmenere Red (Cachapoal Valley),Red Blend,Chile,91,30.0,Michael Schachner
9037,Viña Requingua 2009 Laku Hijo del Sol The Final Blend Red (Curicó Valley),Red Blend,Chile,91,60.0,Michael Schachner
9045,Santa Carolina 2010 VSC Red (Cachapoal Valley),Red Blend,Chile,91,40.0,Michael Schachner
9076,Terroir Al Límit 2016 Red (Priorat),Red Blend,Spain,89,30.0,Michael Schachner
9088,Viñas del Vero 2005 Gran Vos Reserva Red (Somontano),Red Blend,Spain,88,20.0,Michael Schachner
9130,Maquis 2010 Lien Red (Colchagua Valley),Red Blend,Chile,90,30.0,Michael Schachner
9133,Familia Deicas 2004 Preludio Barrel Select Lote N 77 Red (Juanico),Red Blend,Uruguay,90,45.0,Michael Schachner
9136,Barefoot NV Sweet Red Red (California),Red Blend,US,84,7.0,
9154,oops 2011 Red (Central Valley),Red Blend,Chile,83,10.0,Michael Schachner
9157,Cerruti 2009 Baci's Bin 32 Red (Napa Valley),Red Blend,US,83,24.0,
9163,El Nido 2011 Clio Red (Jumilla),Red Blend,Spain,92,45.0,Michael Schachner
9166,Corteforte 2007 Terre di San Zeno  (Amarone della Valpolicella Classico),Red Blend,Italy,92,55.0,Kerin O’Keefe
9171,Ridge 2012 Geyserville Red (Alexander Valley),Red Blend,US,92,38.0,Jim Gordon
9181,ONX 2012 Mad Crush Red (Paso Robles),Red Blend,US,92,45.0,Matt Kettmann
9190,Aia Vecchia 2009 Lagone Red (Toscana),Red Blend,Italy,86,16.0,
9214,Podere Guado al Melo 2008 Pegasus Red (Toscana),Red Blend,Italy,86,20.0,
9232,Surfrider 2004 Red (Malibu-Newton Canyon),Red Blend,US,87,29.0,
9236,Clos du Bois 2013 Coro Mendocino Red (Mendocino),Red Blend,US,91,40.0,Jim Gordon
9271,Trerose 2014 Salterio  (Rosso di Montepulciano),Red Blend,Italy,86,23.0,Kerin O’Keefe
9273,Villa Calcinaia 2013 Piegaia  (Chianti Classico),Red Blend,Italy,86,17.0,Kerin O’Keefe
9274,Villa S. Anna 2012  Rosso di Montepulciano,Red Blend,Italy,86,24.0,Kerin O’Keefe
9284,Canneto 2014  Rosso di Montepulciano,Red Blend,Italy,86,17.0,Kerin O’Keefe
9285,Casa Emma 2013  Chianti Classico,Red Blend,Italy,86,,Kerin O’Keefe
9287,Château Lastours 2012 Red (Gaillac),Red Blend,France,86,12.0,Roger Voss
9295,Bodega Volcanes de Chile 2011 Tectonia Red (Central Valley),Red Blend,Chile,92,20.0,Michael Schachner
9309,Lapostolle 2010 Borobo Red (Rapel Valley),Red Blend,Chile,92,85.0,Michael Schachner
9323,PoderNuovo a Palazzone 2011 Therra Red (Toscana),Red Blend,Italy,89,20.0,Kerin O’Keefe
9330,Leopoldo I di Toscana 2011 D'Aria Red (Toscana),Red Blend,Italy,89,22.0,Kerin O’Keefe
9333,Maray 2010 Red (Limarí Valley),Red Blend,Chile,89,26.0,Michael Schachner
9335,Nino Negri 2010 Inferno  (Valtellina Superiore),Red Blend,Italy,89,27.0,Kerin O’Keefe
9336,Nino Negri 2010 Quadrio  (Valtellina Superiore),Red Blend,Italy,89,20.0,Kerin O’Keefe
9342,Poggio Mandorlo 2008 Red (Toscana),Red Blend,Italy,89,60.0,Kerin O’Keefe
9346,Tenuta Sette Ponti 2012 Crognolo Red (Toscana),Red Blend,Italy,89,35.0,Kerin O’Keefe
9349,Vega Escal 2011 Red (Priorat),Red Blend,Spain,89,23.0,Michael Schachner
9358,Castillo de Monjardin 2002 Crianza Red (Navarra),Red Blend,Spain,84,9.0,Michael Schachner
9381,Finca El Origen 2011 Phi Single Vineyard Red (Valle de Uco),Red Blend,Argentina,93,70.0,Michael Schachner
9389,Sanguis 2013 My Soul Is Rested Red (Central Coast),Red Blend,US,93,,Matt Kettmann
9390,Alta Vista 2011 Alto Red (Mendoza),Red Blend,Argentina,93,85.0,Michael Schachner
9422,Vivác Winery 2008 Diavolo Red (New Mexico),Red Blend,US,83,36.0,
9432,Urbina 2007 Crianza  (Rioja),Red Blend,Spain,82,22.0,Michael Schachner
9435,Genium Celler 2010 Ecològic Red (Priorat),Red Blend,Spain,92,45.0,Michael Schachner
9456,Tenuta delle Terre Nere 2014 Calderara Sottana  (Etna),Red Blend,Italy,92,40.0,Kerin O’Keefe
9488,Calcu 2008 Red Wine Red (Colchagua Valley),Red Blend,Chile,88,12.0,Michael Schachner
9497,Virna Borgogno 2008 Red (Langhe),Red Blend,Italy,87,18.0,
9531,Domaine Marcel Deiss 2009 Burlenberg Red (Alsace),Red Blend,France,92,33.0,Anne Krebiehl MW
9551,Domaine Rotier 2014 Renaissance Red (Gaillac),Red Blend,France,93,23.0,Roger Voss
9560,Stolpman 2016 Para Maria de los Tecolotes Red (Santa Barbara County),Red Blend,US,93,22.0,Matt Kettmann
9620,Domaine Rotier 2010 Renaissance Red (Gaillac),Red Blend,France,93,,Roger Voss
9622,Petrelli 2012 Centopietre Red (Salice Salentino),Red Blend,Italy,85,,Kerin O’Keefe
9647,Stemilt Creek 2010 Boss Lady Estate Grown Red (Columbia Valley (WA)),Red Blend,US,85,24.0,Sean P. Sullivan
9652,La Prevostura 2010 Muntacc Red (Coste della Sesia),Red Blend,Italy,90,24.0,Kerin O’Keefe
9681,Claudia Papayianni 2006 Red (Macedonia),Red Blend,Greece,87,43.0,Susan Kostrzewa
9701,Alzania 2004 Finca la Moneda Red (Navarra),Red Blend,Spain,86,40.0,Michael Schachner
9709,Pala 2014 Silenzi Red (Isola dei Nuraghi),Red Blend,Italy,90,15.0,Kerin O’Keefe
9713,Purcari 2010 Negru de Purcari Red (Moldova),Red Blend,Moldova,90,38.0,Jeff Jenssen
9772,Vall Llach 2005 Embruix Red (Priorat),Red Blend,Spain,92,34.0,Michael Schachner
9816,Badia a Coltibuono 2011 Riserva  (Chianti Classico),Red Blend,Italy,93,39.0,Kerin O’Keefe
9827,Conti Leopardi di San Leopardo 2004 Vigneti del Coppo  (Rosso Conero),Red Blend,Italy,89,,
9832,Woodinville Wine Cellars 2004 O.M.O. Red (Columbia Valley (WA)),Red Blend,US,89,30.0,Paul Gregutt
9838,Santa Rita 2016 120 Reserva Especial Hero's Red (Central Valley),Red Blend,Chile,86,8.0,Michael Schachner
9871,Trenza 2012 Mosaico Red (San Luis Obispo County),Red Blend,US,88,33.0,Matt Kettmann
9928,Tildio 2005 Profundo Red Wine Red (Wahluke Slope),Red Blend,US,90,35.0,Paul Gregutt
9940,Nicholas Cole Cellars 2005 Michele Red Wine Red (Walla Walla Valley (WA)),Red Blend,US,90,55.0,Paul Gregutt
9944,Gunter Triebaumer 2006 Blaufränkisch Cabernet Red (Burgenland),Red Blend,Austria,89,24.0,Roger Voss
9945,Camaraderie 2005 Elegánce Meek Vineyard Red Red (Yakima Valley),Red Blend,US,89,35.0,Paul Gregutt
9949,Ironstone 2012 Obsession Red (Lodi),Red Blend,US,87,15.0,Jim Gordon
9959,Nicosia 2011 Rosso  (Etna),Red Blend,Italy,87,,Kerin O’Keefe
9963,Zuccardi 2011 Brazos de los Andes Red (Mendoza),Red Blend,Argentina,87,18.0,Michael Schachner
9975,Chloe 2012 Red No. 249 Red (North Coast),Red Blend,US,87,17.0,Jim Gordon
9977,Kana 2006 Old Vines Red (Yakima Valley),Red Blend,US,89,18.0,Paul Gregutt
10015,Fattoria Le Pupille 2010 Riserva  (Morellino di Scansano),Red Blend,Italy,91,30.0,Kerin O’Keefe
10026,Bulgariana 2008 Imperial Red (Thracian Valley),Red Blend,Bulgaria,89,14.0,Jeff Jenssen
10029,Dehesa de los Llanos 2009 Maza Cruz Red (Vino de la Tierra de Castilla),Red Blend,Spain,89,22.0,Michael Schachner
10047,Bodegas Fuentespina 2009 F  (Ribera del Duero),Red Blend,Spain,89,85.0,Michael Schachner
10063,Atwater 2013 Big Blend Red (Finger Lakes),Red Blend,US,88,25.0,Anna Lee C. Iijima
10085,Monte Faustino 2011 Flò Red (Veronese),Red Blend,Italy,88,,Kerin O’Keefe
10121,Beresan 2008 The Buzz Yellow Jacket Vineyard Red Red (Walla Walla Valley (WA)),Red Blend,US,86,19.0,Paul Gregutt
10139,Scilio 2005 Sikélios Red (Sicilia),Red Blend,Italy,86,37.0,
10143,Vicente Gandia 2012 Xibrana Crianza Red (Priorat),Red Blend,Spain,87,19.0,Michael Schachner
10186,O 2007 Red Red (Columbia Valley (WA)),Red Blend,US,87,,Paul Gregutt
10196,Quinta da Romeira 1999 Tradicão Red (Palmela),Red Blend,Portugal,87,7.0,Joe Czerwinski
10243,Tua Rita 2013 Rosso di Notri Red (Toscana),Red Blend,Italy,91,20.0,Kerin O’Keefe
10250,Domaine des Terrisses 2012 Grande Tradition Red (Gaillac),Red Blend,France,91,14.0,Roger Voss
10253,Garcia Schwaderer 2011 Facundo Red (Chile),Red Blend,Chile,91,35.0,Michael Schachner
10255,Asuncion Ridge 2010 Nefarious Red (Paso Robles),Red Blend,US,89,36.0,
10273,Tabarrini 2010  Montefalco Rosso,Red Blend,Italy,89,29.0,Kerin O’Keefe
10275,Cirulli 2010 Ginepreta Red (Umbria),Red Blend,Italy,89,50.0,Kerin O’Keefe
10287,Ricci Curbastro 2008 Vigna Santella del Gröm Red (Curtefranca),Red Blend,Italy,88,26.0,
10289,Sineann 2010 Abondante Red (Columbia Valley (WA)),Red Blend,US,88,24.0,Paul Gregutt
10318,Undurraga 2007 Altazor Red (Maipo Valley),Red Blend,Chile,91,60.0,Michael Schachner
10360,Almquist 2010 Vintner's Select Tinto Doce Upland Vineyard Red (Washington),Red Blend,US,87,35.0,Sean P. Sullivan
10361,Aspaldi 2013  Rioja,Red Blend,Spain,87,11.0,Michael Schachner
10371,Indigené 2013 Philanthropist Red (Carmel Valley),Red Blend,US,87,21.0,Matt Kettmann
10394,Saggi 2009 Red (Columbia Valley (WA)),Red Blend,US,91,45.0,Paul Gregutt
10423,Joseph Filippi 2010 Velluto Red (Cucamonga Valley),Red Blend,US,91,29.0,Matt Kettmann
10437,Naggiar 2012 Le Grand Pere Estate Reserve Red (Sierra Foothills),Red Blend,US,91,46.0,Jim Gordon
10450,Goats do Roam Wine Co. 2010 Red Red (Western Cape),Red Blend,South Africa,85,10.0,Lauren Buzzeo
10455,Pieve Vecchia 2009 Albatrello  (Montecucco),Red Blend,Italy,85,18.0,
10465,I Giusti e Zanza 2012 Dulcamara Red (Toscana),Red Blend,Italy,90,60.0,Kerin O’Keefe
10470,Castello di Meleto 2010 Rainero Red (Toscana),Red Blend,Italy,90,51.0,Kerin O’Keefe
10471,Cecchi 2011 Coevo Red (Toscana),Red Blend,Italy,90,90.0,Kerin O’Keefe
10472,Château Coutinel 2013 Red (Fronton),Red Blend,France,90,16.0,Roger Voss
10475,Diadema 2012 Red (Toscana),Red Blend,Italy,90,65.0,Kerin O’Keefe
10482,Château d'Aydie 2012 Chapelle Enclos Red (Madiran),Red Blend,France,90,22.0,Roger Voss
10494,Domaine de la Tour Boisée 2006 Plantation 1905 Red (Vin de Table Francais),Red Blend,France,88,13.0,Roger Voss
10507,Black Pearl 2005 Oro Red (Paarl),Red Blend,South Africa,87,17.0,Susan Kostrzewa
10529,Alto Los Romeros 2012 El Alto Red (Colchagua Valley),Red Blend,Chile,90,45.0,Michael Schachner
10535,Can Blau 2012 Red (Montsant),Red Blend,Spain,90,17.0,Michael Schachner
10538,Caves Cooperatives de Donnas 2010 Donnas Red (Valle d'Aosta),Red Blend,Italy,90,25.0,Kerin O’Keefe
10539,Santa Luz 2012 Gran Corte Red (Colchagua Valley),Red Blend,Chile,90,45.0,Michael Schachner
10545,Edetària 2012 Via Edetana Red (Terra Alta),Red Blend,Spain,90,20.0,Michael Schachner
10552,Librandi 2011 Gravello Red (Val di Neto),Red Blend,Italy,89,30.0,Kerin O’Keefe
10555,Pflüger 2012 Friedelsheimer Pinot St. Laurent Red (Pfalz),Red Blend,Germany,89,28.0,Anna Lee C. Iijima
10557,Rhiannon 2015 Red (California),Red Blend,US,84,12.0,Jim Gordon
10583,Hess Select 2014 Treo Winemaker's Red (California),Red Blend,US,84,19.0,Jim Gordon
10624,Naggiar 2013 Mistero Red (Sierra Foothills),Red Blend,US,91,24.0,Jim Gordon
10643,Baglio di Pianetto 2009 Shymer Red (Sicilia),Red Blend,Italy,87,17.0,
10672,Pinord 2008 Clos del Mas Red (Priorat),Red Blend,Spain,84,30.0,Michael Schachner
10697,Mancan NV Red (California),Red Blend,US,84,5.0,Jim Gordon
10719,Hillinger 2012 Hill 1 Red (Burgenland),Red Blend,Austria,92,75.0,Anne Krebiehl MW
10729,Leone de Castris 2011 50th Anniversary Riserva Red (Salice Salentino),Red Blend,Italy,91,17.0,Kerin O’Keefe
10745,Poggio Antico 2007 Madre Red (Toscana),Red Blend,Italy,95,,
10753,Cecchi 2007 Coevo Red (Toscana),Red Blend,Italy,94,58.0,
10754,Podere Sapaio 2007 Sapaio  (Bolgheri Superiore),Red Blend,Italy,94,80.0,
10757,Jacopo Biondi-Santi 2001 Schidione Red (Toscana),Red Blend,Italy,94,150.0,
10758,Fattoria Le Pupille 2005 Saffredi  (Maremma),Red Blend,Italy,94,130.0,
10762,Krupp Brothers 2006 The Doctor Red (Napa Valley),Red Blend,US,94,75.0,
10764,Grattamacco 2007  Bolgheri Superiore,Red Blend,Italy,94,120.0,
10788,Paraduxx 2010 Z Blend Red (Napa Valley),Red Blend,US,90,48.0,
10853,Cottini 2009  Amarone della Valpolicella Classico,Red Blend,Italy,91,40.0,Kerin O’Keefe
10856,Nicolis 2007 Ambrosan  (Amarone della Valpolicella Classico),Red Blend,Italy,91,88.0,Kerin O’Keefe
10874,Monte dall'Ora 2008  Amarone della Valpolicella,Red Blend,Italy,91,58.0,Kerin O’Keefe
10960,Bodkin 2014 The Crown Jewels Red (Sonoma County),Red Blend,US,86,28.0,Virginie Boone
10972,Il Pollenza 2007 Red (Marche),Red Blend,Italy,90,57.0,
10991,Sidecar 2015 G-Force Red (Oregon),Red Blend,US,90,29.0,Paul Gregutt
11026,Domaine D'en Ségur 2010 Merlot/Duras Red (Côtes du Tarn),Red Blend,France,87,13.0,Roger Voss
11032,Carpineto 2012 Dogajolo Rosso Red (Toscana),Red Blend,Italy,86,14.0,Kerin O’Keefe
11037,La Calonica 2012  Rosso di Montepulciano,Red Blend,Italy,86,22.0,Kerin O’Keefe
11041,Piera Martellozzo 2011 Tabbor Selezione Red (Friuli Grave),Red Blend,Italy,86,18.0,Kerin O’Keefe
11048,La Castellina 2011 Squarcialupi Gran Selezione  (Chianti Classico),Red Blend,Italy,89,48.0,Kerin O’Keefe
11066,Principe Corsini 2013 Cortevecchia Riserva  (Chianti Classico),Red Blend,Italy,89,35.0,Kerin O’Keefe
11067,Proulx 2013 Merveille Red (Paso Robles),Red Blend,US,89,42.0,Matt Kettmann
11068,Rocca di Castagnoli 2014  Chianti Classico,Red Blend,Italy,89,22.0,Kerin O’Keefe
11086,Mont Tauch 1998 Red (Fitou),Red Blend,France,80,11.0,Joe Czerwinski
11102,Carmen 1997 Winemaker's Reserve Red (Maipo Valley),Red Blend,Chile,91,40.0,
11106,Domaine Maestracci 2015 Clos Reginu Red,Red Blend,France,87,15.0,Roger Voss
11108,Gimenez Mendez 2015 Las Brujas Red (Canelones),Red Blend,Uruguay,87,22.0,Michael Schachner
11119,Balduzzi 2013 Grand Reserve Red (Maule Valley),Red Blend,Chile,87,18.0,Michael Schachner
11122,Bell 2014 Red (California),Red Blend,US,87,20.0,Jim Gordon
11125,Irwin Family Vineyards 2013 The Mix Red (Sierra Foothills),Red Blend,US,87,16.0,Jim Gordon
11157,Shiloh Winery 2014 Privilege Red (Judean Hills),Red Blend,Israel,89,20.0,Mike DeSimone
11171,Chateau Morrisette NV Liberty Service Dog Red Red (Virginia),Red Blend,US,84,12.0,Susan Kostrzewa
11179,Vivác Winery 2005 Divino Red (New Mexico),Red Blend,US,84,22.0,Susan Kostrzewa
11207,Oso Libre NV Rojo del Patron Red (Paso Robles),Red Blend,US,94,45.0,Matt Kettmann
11236,McFadden 2011 CORO Red (Mendocino),Red Blend,US,88,37.0,Jim Gordon
11252,Viña Bisquertt 2007 Tralca Red (Colchagua Valley),Red Blend,Chile,88,70.0,Michael Schachner
11290,Arínzano 2011 Hacienda de Arínzano Red (Pago de Arínzano),Red Blend,Spain,87,19.0,Michael Schachner
11321,Markowitsch 2013 Rosenberg Red (Carnuntum),Red Blend,Austria,93,35.0,Anne Krebiehl MW
11325,Padis 2010 Sintilation Proprietary Red (Napa Valley),Red Blend,US,93,85.0,Virginie Boone
11368,Insatiable NV Red (California),Red Blend,US,81,13.0,
11369,Espectacle 2010 René Isabelle Christopher Charlotte Fernando Marta Red (Montsant),Red Blend,Spain,81,130.0,Michael Schachner
11379,Celler Arché Pagès 2007 Bonfill Red (Empordà),Red Blend,Spain,87,45.0,Michael Schachner
11395,Feudi di San Marzano 2009 Red (Salento),Red Blend,Italy,87,12.0,
11409,Flora Springs 2013 Ghost Winery Red (Napa Valley),Red Blend,US,91,44.0,Virginie Boone
11411,Garage Wine Co. 2014 Lot #55 Sauzal Vineyard Carignan-Garnacha-Mataró Field-Blend Red (Maule Valley),Red Blend,Chile,91,39.0,Michael Schachner
11430,Vizar 2009 Selección Especial Red (Vino de la Tierra de Castilla y León),Red Blend,Spain,91,60.0,Michael Schachner
11433,Scala Dei 2010 Cartoixa Red (Priorat),Red Blend,Spain,91,100.0,Michael Schachner
11434,Tenuta San Guido 2013 Le Difese Red (Toscana),Red Blend,Italy,91,35.0,Kerin O’Keefe
11439,Castello del Terriccio 2008 Red (Toscana),Red Blend,Italy,91,89.0,Kerin O’Keefe
11450,Gagliole 2011 Red (Toscana),Red Blend,Italy,91,59.0,Kerin O’Keefe
11463,Ceralti 2011 Scirè  (Bolgheri),Red Blend,Italy,87,16.0,
11469,Fattoria Mantellassi 2010  Morellino di Scansano,Red Blend,Italy,87,15.0,
11481,Motta 2010 Pievi  (Bolgheri),Red Blend,Italy,87,19.0,
11485,Viña Tabalí 2009 Payen Red (Limarí Valley),Red Blend,Chile,92,60.0,Michael Schachner
11490,Finca Tobella 2006 Selecció Especial Red (Priorat),Red Blend,Spain,92,46.0,Michael Schachner
11498,Enrique Mendoza 2008 Santa Rosa Reserva Red (Alicante),Red Blend,Spain,92,45.0,Michael Schachner
11501,Francesc Sanchez Bas 2006 Montsalvat Red (Priorat),Red Blend,Spain,92,80.0,Michael Schachner
11521,Morisfarms 2008 Scalabreto 500ml Red (Toscana),Red Blend,Italy,86,32.0,
11551,Murray Street 2004 Benno Shiraz-Mataro Red (Barossa Valley),Red Blend,Australia,92,75.0,Joe Czerwinski
11603,Philip Carter 2010 1762 Red (Virginia),Red Blend,US,83,38.0,
11619,Vins Descombe NV Rouge Carmin Red (Vin de France),Red Blend,France,85,15.0,Roger Voss
11644,Cremaschi Furlotti 2009 Vénere Red (Loncomilla Valley),Red Blend,Chile,87,70.0,Michael Schachner
11658,Russo 2011 Ceppitaio Red (Val di Cornia Suvereto),Red Blend,Italy,87,25.0,Kerin O’Keefe
11667,3 Horse Ranch Vineyards 2011 Reserve Syrah-Mourvèdre Red,Red Blend,US,87,,Sean P. Sullivan
11672,Château d'Aydie 2013 Domaine Mouréou Red (Madiran),Red Blend,France,87,16.0,Roger Voss
11673,San Fabiano Calcinaia 2013 Casa Boschino Red (Toscana),Red Blend,Italy,87,17.0,Kerin O’Keefe
11676,Tenuta La Badiola 2012 Acquagiusta Red (Toscana),Red Blend,Italy,87,15.0,Kerin O’Keefe
11719,Altaïr 2010 Red (Cachapoal Valley),Red Blend,Chile,90,80.0,Michael Schachner
11759,Insomnia 2010 Red (California),Red Blend,US,84,10.0,
11767,R8 2011 Red (California),Red Blend,US,84,14.0,
11768,L'Oca Ciuca 2009 The Drunken Goose Red (Toscana),Red Blend,Italy,84,11.0,
11795,Mirus 2011  Maremma Toscana,Red Blend,Italy,87,,Kerin O’Keefe
11796,Mocali 2013  Morellino di Scansano,Red Blend,Italy,87,,Kerin O’Keefe
11803,Chandler Reach 2012 Patio Red (Yakima Valley),Red Blend,US,86,12.0,Sean P. Sullivan
11823,Vortex 2011 Fast Eddy Red (Yakima Valley),Red Blend,US,88,30.0,Sean P. Sullivan
11836,Domaine du Moulin 2012 Vieilles Vignes Red (Gaillac),Red Blend,France,88,20.0,Roger Voss
11837,Echeverria 2012 Elements Cabernet Sauvignon-Petit Verdot-Carignan-Carmenere Red (Central Valley),Red Blend,Chile,88,30.0,Michael Schachner
11838,Genoa 2011 Even Keel Red (Red Mountain),Red Blend,US,88,29.0,Sean P. Sullivan
11892,Undurraga 2015 T.H. Terroir Hunter Rarities País-Cinsault La Soledad Red (Cauquenes Valley),Red Blend,Chile,90,30.0,Michael Schachner
11904,I Sodi 2011 Riserva  (Chianti Classico),Red Blend,Italy,92,45.0,Kerin O’Keefe
11905,Lornano 2011 Gran Selezione  (Chianti Classico),Red Blend,Italy,92,65.0,Kerin O’Keefe
11906,Losi Querciavalle 2011  Chianti Classico,Red Blend,Italy,92,25.0,Kerin O’Keefe
11908,Westwood 2014 Legend Annadel Gap Vineyard Estate Grown Red (Sonoma Valley),Red Blend,US,92,65.0,Virginie Boone
11946,Bodegas El Porvenir De Los Andes 2011 Amauta I Malbec-Cabernet-Syrah Red (Cafayate),Red Blend,Argentina,85,25.0,Michael Schachner
11947,Bowtie 2010 Showtime Red (California),Red Blend,US,85,14.0,
11948,Celler Arché Pagès 2006 Sàtirs Negre Red (Empordà),Red Blend,Spain,85,19.0,Michael Schachner
11952,Feudi di San Gregorio 2010 Red (Lacryma Christi del Vesuvio),Red Blend,Italy,85,16.0,
11980,Brutocao 2010 Coro Mendocino Red (Mendocino),Red Blend,US,85,40.0,Virginie Boone
11987,Di Arie 2009 Sierra Legend Estate Grown and Bottled Red (Shenandoah Valley (CA)),Red Blend,US,85,35.0,Virginie Boone
12075,Narmada 2009 Yash-Vir Red (Virginia),Red Blend,US,82,28.0,
12081,Sada 2010 Integolo Red (Toscana),Red Blend,Italy,86,18.0,
12098,Poggio alle Querce 2009 Il Guado  (Bolgheri),Red Blend,Italy,86,23.0,
12107,L'Oca Ciuca 2009  Chianti,Red Blend,Italy,86,14.0,
12113,Quasar 2012 Reserva  (Rioja),Red Blend,Spain,90,32.0,Michael Schachner
12169,Grotta del Sole 2007 Lettere Red (Penisola Sorrentina),Red Blend,Italy,84,,
12177,Terra Romana 2006 Cuvée Charlotte Red (Dealu Mare),Red Blend,Romania,84,17.0,Susan Kostrzewa
12187,DiStefano 2005 15th Anniversary Ottimo Red Wine Red (Columbia Valley (WA)),Red Blend,US,84,60.0,Paul Gregutt
12188,Francis Ford Coppola 2007 Presents Rosso Red (California),Red Blend,US,84,10.0,
12190,Agrinatura 2008 Red (Puglia),Red Blend,Italy,84,12.0,
12195,Punk Dog 2004 Sophie's Romp Red (Napa County),Red Blend,US,84,20.0,
12198,Tenuta Santavenere 2011 Poderuccio  (Vino Nobile di Montepulciano),Red Blend,Italy,86,22.0,Kerin O’Keefe
12205,Vignaioli del Morellino di Scansano 2013 Roggiano  (Morellino di Scansano),Red Blend,Italy,86,15.0,Kerin O’Keefe
12209,Castellaccia 2011 Etrurio  (Morellino di Scansano),Red Blend,Italy,86,,Kerin O’Keefe
12214,Domaine Terre de Mistral 2013 Zaéllo Red (Côtes de Provence Sainte-Victoire),Red Blend,France,86,20.0,Roger Voss
12229,Tasca d'Almerita 1998 Rosso del Conte Red (Sicilia),Red Blend,Italy,91,40.0,
12243,Tasca d'Almerita 1999 Cygnus Red (Sicilia),Red Blend,Italy,90,21.0,
12340,Niner 2010 Fog Catcher Red (Paso Robles),Red Blend,US,88,58.0,
12354,Jamesport 2007 Sidor Reserve Red (North Fork of Long Island),Red Blend,US,88,34.0,Anna Lee C. Iijima
12355,Pellegrini Vineyards 2010 Vintner's Pride Estate Grown Encore Red (North Fork of Long Island),Red Blend,US,88,,Anna Lee C. Iijima
12371,Caricature 2012 Red (California),Red Blend,US,85,16.0,Jim Gordon
12407,Domaine D'en Ségur 2010 Merlot/Duras Red (Côtes du Tarn),Red Blend,France,87,13.0,Roger Voss
12442,Li Veli 2007 Pezzo Morgana Red (Salice Salentino),Red Blend,Italy,87,,
12474,Ghost Pines 2010 Winemaker's Blend Red (Napa County-Sonoma County-San Joaquin County),Red Blend,US,86,23.0,
12485,Natale Verga 2010 Antale Red (Sicilia),Red Blend,Italy,86,13.0,
12486,Teanum 2008 Gran Tiati Gold Vintage Red (Puglia),Red Blend,Italy,86,35.0,
12492,Tarara 2010 #SocialSecret Red (Virginia),Red Blend,US,86,40.0,
12497,Viticultori Associati Canicatti 2008 Scialo Red (Sicilia),Red Blend,Italy,86,,
12505,Fondo Antico 2010 I Versi Red (Sicilia),Red Blend,Italy,86,8.0,
