,wine,variety,country,points,price,taster
24891,Wagner 2012 Ice Riesling (Finger Lakes),Riesling,US,85,25.0,Anna Lee C. Iijima
24916,Heart & Hands 2011 Dry Riesling (Finger Lakes),Riesling,US,87,23.0,Anna Lee C. Iijima
24918,Thomas O'Neil Cellars 2010 Fahrenheit 100 Riesling (Columbia Valley (WA)),Riesling,US,87,20.0,Paul Gregutt
24946,Gustave Lorentz 2015 Réserve Riesling (Alsace),Riesling,France,90,23.0,Anne Krebiehl MW
24953,Schloss Vollrads 2015 Riesling (Rheingau),Riesling,Germany,90,20.0,Anna Lee C. Iijima
24976,Nine Hats 2016 Riesling (Columbia Valley (WA)),Riesling,US,87,14.0,Sean P. Sullivan
25006,Emmerich Knoll 2007 Ried Schütt Smaragd Riesling (Wachau),Riesling,Austria,93,,Roger Voss
25025,Chateau Lafayette Reneau 2013 Dry Riesling (Finger Lakes),Riesling,US,88,15.0,Anna Lee C. Iijima
25157,Dr. Fischer 2012 Ockfener Bockstein Kabinett Riesling (Mosel),Riesling,Germany,88,20.0,Anna Lee C. Iijima
25158,Dr. Pauly Bergweiler 2012 Wehlener Klosterberg Riesling (Mosel),Riesling,Germany,88,17.0,Anna Lee C. Iijima
25169,Reustle 2011 Prayer Rock Vineyards Engedi & Onyx Bloc Riesling (Umpqua Valley),Riesling,US,88,21.0,Sean P. Sullivan
25225,Leasingham 2006 Magnus Riesling (Clare Valley),Riesling,Australia,88,12.0,Joe Czerwinski
25250,Schmitt Söhne 2012 Thomas Schmitt Private Collection Estate Bottled Riesling (Mosel),Riesling,Germany,87,14.0,Anna Lee C. Iijima
25322,Maximin Grünhäuser 2007 Abtsberg Superior Riesling (Mosel-Saar-Ruwer),Riesling,Germany,87,54.0,Joe Czerwinski
25325,Domdechant Werner 2006 Hochheimer Domdechaney Spätlese Riesling (Rheingau),Riesling,Germany,87,34.0,Joe Czerwinski
25380,Salomon-Undhof 2013 Pfaffenberg Reserve Riesling (Kremstal),Riesling,Austria,94,55.0,Anne Krebiehl MW
25384,Geyerhof 2013 Kirchensteig Reserve Riesling (Kremstal),Riesling,Austria,94,46.0,Anne Krebiehl MW
25404,Hirsch 2013 Heiligenstein Reserve Riesling (Kamptal),Riesling,Austria,93,29.0,Anne Krebiehl MW
25408,Staatliche Weinbaudomäne Trier 2012 Avelsbacher Hammerstein Riesling (Mosel),Riesling,Germany,90,23.0,Anna Lee C. Iijima
25599,Fulkerson 2016 Semi-Dry Riesling (Finger Lakes),Riesling,US,85,13.0,Anna Lee C. Iijima
25606,Hubert Meyer 2014 Winzenberg Grand Cru Riesling (Alsace),Riesling,France,90,17.0,Anne Krebiehl MW
25610,Kuentz-Bas 2013 Geisberg Grand Cru Riesling (Alsace),Riesling,France,90,42.0,Anne Krebiehl MW
25617,Domaine Schoffit 2014 Sommerberg Grand Cru Riesling (Alsace),Riesling,France,90,45.0,Anne Krebiehl MW
25618,Dr. Bürklin-Wolf 2014 Wachenheimer Dry Riesling (Pfalz),Riesling,Germany,90,20.0,Anna Lee C. Iijima
25619,Dr. Heidemanns-Bergweiler 2014 Dry Mineral Riesling (Mosel),Riesling,Germany,90,20.0,Anna Lee C. Iijima
25624,Schäfer 2014 Dry Style Riesling (Rheinhessen),Riesling,Germany,90,13.0,Anna Lee C. Iijima
25628,Nikolaihof 2000 Im Weingebirge Smaragd Riesling (Wachau),Riesling,Austria,91,35.0,Roger Voss
25629,Felton Road 2002 Riesling (Central Otago),Riesling,New Zealand,91,23.0,Joe Czerwinski
25633,Pegasus Bay 2002 Riesling (Waipara),Riesling,New Zealand,90,24.0,Joe Czerwinski
25635,Silver Thread 2002 Riesling (Finger Lakes),Riesling,US,90,13.0,Joe Czerwinski
25645,Standing Stone 2001 Ice Riesling (Finger Lakes),Riesling,US,90,32.0,Joe Czerwinski
25646,Mitchell 2001 Watervale Riesling (Clare Valley),Riesling,Australia,90,19.0,
25649,Smith-Madrone 2001 Riesling (Napa Valley),Riesling,US,90,17.0,
25754,Fritz Haag 2012 Brauneberger Juffer Sonnenuhr Spätlese #14 Riesling (Mosel),Riesling,Germany,91,,Anna Lee C. Iijima
25761,Nacina 2012 Tondré Grapefield Riesling (Santa Lucia Highlands),Riesling,US,91,20.0,Matt Kettmann
25764,St. Urbans-Hof 2012 Nik Weis Wiltinger Alte Reben Ortswein Kabinett Feinherb Riesling (Mosel),Riesling,Germany,91,19.0,Anna Lee C. Iijima
25805,Domdechant Werner 2015 Hochheim Classic Riesling (Rheingau),Riesling,Germany,93,25.0,Anna Lee C. Iijima
25808,Maximin Grünhäuser 2015 Herrenberg Grosse Lage GG Riesling (Mosel),Riesling,Germany,93,59.0,Anna Lee C. Iijima
25815,Joh. Jos. Prüm 2014 Graacher Himmelreich Kabinett Riesling (Mosel),Riesling,Germany,93,33.0,Anna Lee C. Iijima
25830,Kings Ridge 2006 Riesling (Oregon),Riesling,US,89,14.0,Paul Gregutt
25850,Erste Neue 2011 Rifall Riesling (Alto Adige),Riesling,Italy,88,21.0,
25858,Heart & Hands 2011 Hobbit Hollow Vineyard Riesling (Finger Lakes),Riesling,US,88,27.0,Anna Lee C. Iijima
25959,Fritz Haag 2013 Brauneberger Juffer Sonnenuhr Auslese Riesling (Mosel),Riesling,Germany,93,56.0,Anna Lee C. Iijima
25961,Dr. Loosen 2012 Erdener Treppchen Alte Reben GG Dry Riesling (Mosel),Riesling,Germany,93,42.0,Anna Lee C. Iijima
26067,Keuka Spring 2010 Semi Sweet Riesling (Finger Lakes),Riesling,US,87,14.0,Anna Lee C. Iijima
26086,Columbia Crest 2011 Two Vines Riesling (Washington),Riesling,US,87,8.0,Paul Gregutt
26101,Snoqualmie 2006 Winemaker's Select Riesling (Columbia Valley (WA)),Riesling,US,91,8.0,Paul Gregutt
26133,Viento 2006 Columbia Gorge Vineyard Riesling (Columbia Gorge (OR)),Riesling,US,90,14.0,Paul Gregutt
26138,Zull 2006 Riesling Beerenauslese Riesling (Niederösterreich),Riesling,Austria,89,48.0,Roger Voss
26153,Bischöfliche Weingüter Trier 2015 Dom Off-Dry Riesling (Mosel),Riesling,Germany,89,18.0,Anna Lee C. Iijima
26185,Domaine Ehrhart 2004 Vieilles Vignes Riesling (Alsace),Riesling,France,89,21.0,
26220,St. Urbans-Hof 2014 Nik Weis Selection Urban Riesling (Mosel),Riesling,Germany,88,12.0,Anna Lee C. Iijima
26229,Gård 2007 Lawrence Vineyards Dry Riesling (Columbia Valley (WA)),Riesling,US,90,18.0,Paul Gregutt
26250,Hogue 2008 Genesis Riesling (Columbia Valley (WA)),Riesling,US,90,16.0,Paul Gregutt
26297,Wente 2011 Riverbank Riesling (Arroyo Seco),Riesling,US,87,13.0,
26321,Atwater 2014 Navone Vineyards Dry Riesling (Finger Lakes),Riesling,US,86,20.0,Anna Lee C. Iijima
26340,Anthony Road 2014 Semi Dry Riesling (Finger Lakes),Riesling,US,86,17.0,Anna Lee C. Iijima
26431,Schäfer-Fröhlich 2013 Vulkangestein Trocken Riesling (Nahe),Riesling,Germany,94,39.0,Anna Lee C. Iijima
26435,Robert Weil 2014 Kiedrick Turmburg Spätlese Riesling (Rheingau),Riesling,Germany,94,92.0,Anna Lee C. Iijima
26445,Fritz Haag 2014 Brauneberger Juffer Auslese Riesling (Mosel),Riesling,Germany,94,46.0,Anna Lee C. Iijima
26453,Peter Jakob Kühn 2013 Oestrich Doosberg Trocken GG Riesling (Rheingau),Riesling,Germany,94,70.0,Anna Lee C. Iijima
26471,Domaine Zind-Humbrecht 2009 Terroir d'Alsace Riesling (Alsace),Riesling,France,88,,Roger Voss
26519,Ovum 2015 Off the Grid Riesling (Rogue Valley),Riesling,US,93,25.0,Paul Gregutt
26526,Wakefield 2015 St. Andrews Single Vineyard Release Riesling (Clare Valley),Riesling,Australia,93,40.0,Joe Czerwinski
26537,Prinz Salm 2014 Wallhäuser Felseneck GG Erste Lage Trocken Riesling (Nahe),Riesling,Germany,93,70.0,Anna Lee C. Iijima
26538,Reichsgraf von Kesselstatt 2015 Graach Josephshöfer Monopol Spätlese Grosse Lage Riesling (Mosel),Riesling,Germany,93,34.0,Anna Lee C. Iijima
26546,Hirsch 2014 Gaisberg Riesling (Kamptal),Riesling,Austria,92,60.0,Anne Krebiehl MW
26598,Ventosa 2014 Semi Sweet Riesling (Finger Lakes),Riesling,US,86,17.0,Anna Lee C. Iijima
26612,Mercer 2009 Riesling (Yakima Valley),Riesling,US,89,14.0,Paul Gregutt
26642,Eichinger 2015 Vom Berg Riesling (Kamptal),Riesling,Austria,91,20.0,Anne Krebiehl MW
26706,Heron Hill 2014 Semi-Dry Riesling (Finger Lakes),Riesling,US,88,14.0,Anna Lee C. Iijima
26798,Dr. Pauly Bergweiler 2015 Dry Riesling (Mosel),Riesling,Germany,90,15.0,Anna Lee C. Iijima
26825,Pindar Vineyards 2012 Estate Bottled Riesling (North Fork of Long Island),Riesling,US,87,17.0,Anna Lee C. Iijima
26866,Bischöfliche Weingüter Trier 2015 Dom Off-Dry Riesling (Mosel),Riesling,Germany,89,18.0,Anna Lee C. Iijima
26894,Eichinger 2015 Gaisberg Reserve Riesling (Kamptal),Riesling,Austria,95,29.0,Anne Krebiehl MW
26895,Franz Hirtzberger 2015 Hochrain Smaragd Riesling (Wachau),Riesling,Austria,95,68.0,Anne Krebiehl MW
26900,Salomon-Undhof 2015 Steiner Kögl Reserve Riesling (Kremstal),Riesling,Austria,95,51.0,Anne Krebiehl MW
26905,Bründlmayer 2015 Heiligenstein Lyra Reserve Riesling (Kamptal),Riesling,Austria,95,70.0,Anne Krebiehl MW
26906,Bründlmayer 2015 Steinmassel Reserve Riesling (Kamptal),Riesling,Austria,95,55.0,Anne Krebiehl MW
26908,Eichinger 2015 Heiligenstein Reserve Riesling (Kamptal),Riesling,Austria,95,39.0,Anne Krebiehl MW
26967,Koonowla 2009 Riesling (Clare Valley),Riesling,Australia,87,20.0,Joe Czerwinski
27015,Boundary Breaks 2011 Ovid Line North Riesling (Finger Lakes),Riesling,US,87,22.0,Anna Lee C. Iijima
27022,Shaw 2014 Road Block Reserve Riesling (Finger Lakes),Riesling,US,88,25.0,Anna Lee C. Iijima
27057,Maximin Grünhäuser 2015 Abtsberg Grosse Lage GG Riesling (Mosel),Riesling,Germany,94,66.0,Anna Lee C. Iijima
27063,Wittmann 2015 Westhofen Aulerde Riesling (Rheinhessen),Riesling,Germany,94,72.0,Anna Lee C. Iijima
27072,Joh. Jos. Prüm 2014 Wehlener Sonnenuhr Kabinett Riesling (Mosel),Riesling,Germany,94,37.0,Anna Lee C. Iijima
27075,Robert Weil 2015 Kiedrich Gräfenberg Trocken GG Riesling (Rheingau),Riesling,Germany,94,92.0,Anna Lee C. Iijima
27124,Bischöfliche Weingüter Trier 2014 Off-Dry Riesling (Mosel),Riesling,Germany,87,17.0,Anna Lee C. Iijima
27132,Dr. Heyden 2014 Oppenheimer Sachträger Spätlese Riesling (Rheinhessen),Riesling,Germany,87,16.0,Anna Lee C. Iijima
27133,Dr. Pauly Bergweiler 2014 Wehlener Sonnenuhr Spätlese Riesling (Mosel),Riesling,Germany,87,28.0,Anna Lee C. Iijima
27137,Weingut Georg Albrecht Schneider 2014 Niersteiner Paterberg Kabinett Riesling (Rheinhessen),Riesling,Germany,87,14.0,Anna Lee C. Iijima
27197,Johannishof 2007 Johannisberg Hölle Erstes Gewachs Riesling (Rheingau),Riesling,Germany,90,,Joe Czerwinski
27340,Von Schleinitz 2015 Cara Dry Riesling (Mosel),Riesling,Germany,93,40.0,Anna Lee C. Iijima
27341,Willm 2014 Kirchberg de Barr Grand Cru Riesling (Alsace),Riesling,France,93,22.0,Anne Krebiehl MW
27342,Wolfberger 2014 Rangen Grand Cru Riesling (Alsace),Riesling,France,93,45.0,Anne Krebiehl MW
27343,Jean Biecher & Fils 2016 Schoenenbourg Grand Cru Riesling (Alsace),Riesling,France,93,45.0,Anne Krebiehl MW
27376,Schild Estate 2009 Riesling (Barossa),Riesling,Australia,85,18.0,
27393,Hogue 2011 Riesling (Columbia Valley (WA)),Riesling,US,86,11.0,Paul Gregutt
27415,Barnard Griffin 2012 Riesling (Columbia Valley (WA)),Riesling,US,91,10.0,Paul Gregutt
27427,Peter Nicolay 2011 Bernkasteler Badstube Auslese Riesling (Mosel),Riesling,Germany,91,35.0,Anna Lee C. Iijima
27429,Robert Oatley 2012 Riesling (Great Southern),Riesling,Australia,91,17.0,Joe Czerwinski
27448,Mackey Vineyards 2010 Off Dry Riesling (Columbia Valley (WA)),Riesling,US,90,15.0,Paul Gregutt
27493,Anthony Nappa 2015 Luminous Riesling (Finger Lakes),Riesling,US,89,18.0,Anna Lee C. Iijima
27515,Attic Cellar 2014 R Is For Riesling (Finger Lakes),Riesling,US,89,13.0,Anna Lee C. Iijima
27529,Groebe 2005 Westhofener Kabinett Riesling (Rheinhessen),Riesling,Germany,88,20.0,Joe Czerwinski
27530,Matheus 2005 Piesporter Goldtröpfchen Kabinett Riesling (Mosel-Saar-Ruwer),Riesling,Germany,88,19.0,Joe Czerwinski
27535,A to Z 2006 Riesling (Oregon),Riesling,US,88,13.0,Paul Gregutt
27544,Maximin Grünhäuser 2005 Abtsberg Superior Riesling (Mosel-Saar-Ruwer),Riesling,Germany,87,,Joe Czerwinski
27549,Alzinger 2015 Steinertal Smaragd Riesling (Wachau),Riesling,Austria,94,60.0,Anne Krebiehl MW
27553,Pichler-Krutzler 2015 Kellerberg Riesling (Wachau),Riesling,Austria,94,60.0,Anne Krebiehl MW
27554,Proidl 2015 Ehrenfels Reserve Riesling (Kremstal),Riesling,Austria,94,52.0,Anne Krebiehl MW
27567,Hirsch 2015 Heiligenstein Reserve Riesling (Kamptal),Riesling,Austria,94,65.0,Anne Krebiehl MW
27571,Markus Huber 2015 Berg Reserve Riesling (Traisental),Riesling,Austria,94,70.0,Anne Krebiehl MW
27576,Proidl 2015 Pfeningberg Reserve Riesling (Kremstal),Riesling,Austria,94,42.0,Anne Krebiehl MW
27607,Wittmann 2015 Westhofen Morstein Trocken GG Riesling (Rheinhessen),Riesling,Germany,95,92.0,Anna Lee C. Iijima
27612,Cave Spring 1999 Ice Wine Riesling (Niagara Peninsula),Riesling,Canada,88,50.0,Joe Czerwinski
27620,Penfolds 2000 Reserve Riesling (Eden Valley),Riesling,Australia,88,18.0,
27656,Carl Ehrhard 2005 Rüdesheimer Berg Roseneck Spätlese Feinherb Riesling (Rheingau),Riesling,Germany,90,22.0,Joe Czerwinski
27665,Schäfer-Fröhlich 2005 Bockenauer Felseneck Spätlese Riesling (Nahe),Riesling,Germany,90,33.0,Joe Czerwinski
27778,Hermann J. Wiemer 2008 Magdalena Vineyard Dry Riesling (Finger Lakes),Riesling,US,90,36.0,Anna Lee C. Iijima
27884,Gård 2011 Lawrence Vineyards Riesling (Columbia Valley (WA)),Riesling,US,89,17.0,Paul Gregutt
27897,Red Tail Ridge 2011 RTR Vineyard Dry Riesling (Finger Lakes),Riesling,US,89,19.0,Anna Lee C. Iijima
28035,Suhru 2014 Dry Riesling (New York),Riesling,US,86,17.0,Anna Lee C. Iijima
28046,Bischöfliche Weingüter Trier 2009 Scharzhofberger Brut Riesling (Mosel),Riesling,Germany,90,28.0,Anna Lee C. Iijima
28048,Baron Knyphausen 2011 Baron K Kabinett Riesling (Rheingau),Riesling,Germany,90,18.0,Anna Lee C. Iijima
28049,Thörle 2011 Saulheimer Hölle Trocken Riesling (Rheinhessen),Riesling,Germany,90,50.0,Anna Lee C. Iijima
28051,Lemelson 2012 Dry Riesling (Willamette Valley),Riesling,US,90,19.0,Paul Gregutt
28057,Dr. H. Thanisch (Erben Thanisch) 2011 Riesling (Mosel),Riesling,Germany,90,25.0,Anna Lee C. Iijima
28058,Henschke 2012 Julius Riesling (Eden Valley),Riesling,Australia,90,37.0,Joe Czerwinski
28073,Mad Fish 2006 Riesling (Western Australia),Riesling,Australia,88,,Joe Czerwinski
28074,Northfield 2007 Riesling (Waipara Valley),Riesling,New Zealand,88,20.0,Joe Czerwinski
28118,Viento 2007 Underwood Mountain Vineyard Riesling (Columbia Gorge (OR)),Riesling,US,91,14.0,Paul Gregutt
28121,Domäne Wachau 2007 Terrassen Smaragd Riesling (Wachau),Riesling,Austria,90,28.0,Roger Voss
28134,Roessler 2004 Wiley Vineyard Riesling (Anderson Valley),Riesling,US,90,18.0,
28170,Dr. Pauly Bergweiler 2014 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Germany,90,20.0,Anna Lee C. Iijima
28179,HPSepicurean NV Cremant Brut Riesling (Mosel),Riesling,Germany,90,36.0,Anna Lee C. Iijima
28214,Jana 2007 Old Vine Riesling (Napa Valley),Riesling,US,85,20.0,
28220,Snoqualmie 2007 Naked Riesling (Columbia Valley (WA)),Riesling,US,85,12.0,Paul Gregutt
28234,Smith-Madrone 2013 Estate Bottled Riesling (Spring Mountain District),Riesling,US,93,27.0,Virginie Boone
28255,Domäne Wachau 2011 Terrassen  Federspiel Riesling (Wachau),Riesling,Austria,87,20.0,Roger Voss
28281,Winzer Krems 2011 Kellermeister Privat Kremsleiten Riesling (Kremstal),Riesling,Austria,87,19.0,Roger Voss
28303,Hogue 2011 Riesling (Columbia Valley (WA)),Riesling,US,86,11.0,Paul Gregutt
28334,Baron Knyphausen 2006 Baron K Kabinett Riesling (Rheingau),Riesling,Germany,86,15.0,Joe Czerwinski
28336,Rudolf Müller 2006 Auslese Riesling (Mosel-Saar-Ruwer),Riesling,Germany,86,14.0,Joe Czerwinski
28337,S.A. Prüm 2006 Essence Riesling (Mosel-Saar-Ruwer),Riesling,Germany,86,11.0,Joe Czerwinski
28356,Thomas Schmitt 2015 Private Collection Estate Bottled Riesling (Mosel),Riesling,Germany,89,14.0,Anna Lee C. Iijima
28480,Johannishof 2012 Charta Riesling (Rheingau),Riesling,Germany,90,24.0,Anna Lee C. Iijima
28485,A to Z 2013 Riesling (Oregon),Riesling,US,90,15.0,Paul Gregutt
28491,Buchegger 2013 Tiefenthal Riesling (Kremstal),Riesling,Austria,90,23.0,Anne Krebiehl MW
28530,Robert Klingenfus 2013 Orfèvre en Arôme Signature Riesling (Alsace),Riesling,France,85,,Roger Voss
28532,Helfrich 2013 Riesling (Alsace),Riesling,France,85,17.0,Roger Voss
28540,Lamoreaux Landing 2013 Estate Bottled Dry Riesling (Finger Lakes),Riesling,US,85,14.0,Anna Lee C. Iijima
28547,Charles Sparr 2012 Tradition Riesling (Alsace),Riesling,France,85,17.0,Roger Voss
28608,Emmerich Knoll 2006 Loibenberg Smaragd Riesling (Wachau),Riesling,Austria,90,53.0,Roger Voss
28617,Vision Cellars 2006 Riesling (Santa Lucia Highlands),Riesling,US,90,18.0,
28637,Pacific Rim 2009 Solstice Vineyard Riesling (Yakima Valley),Riesling,US,93,22.0,Paul Gregutt
28679,Robert Weil 2009 Estate Dry Riesling (Rheingau),Riesling,Germany,86,28.0,Joe Czerwinski
28685,Domdechant Werner 2008 Hochheimer Domdechaney Erstes Gewächs Trocken Riesling (Rheingau),Riesling,Germany,86,52.0,Joe Czerwinski
28686,Franz Karl Schmitt 2009 Niersteiner Ölberg Spätlese Trocken Riesling (Rheinhessen),Riesling,Germany,86,23.0,Joe Czerwinski
28708,Domaine LeSeurre 2014 Dry Cuvée Classique Riesling (Finger Lakes),Riesling,US,87,22.0,Anna Lee C. Iijima
28783,Reichsgraf von Kesselstatt 2013 Goldtröpfchen Kabinett Riesling (Mosel),Riesling,Germany,88,24.0,Anna Lee C. Iijima
28798,Wunsch & Mann 2012 Hengst Grand Cru Riesling (Alsace),Riesling,France,88,35.0,Roger Voss
28813,Charles Sparr 2012 Tradition Riesling (Alsace),Riesling,France,85,17.0,Roger Voss
28821,Atwater 2013 Navone Vineyards Dry Riesling (Seneca Lake),Riesling,US,85,20.0,Anna Lee C. Iijima
28825,Heron Hill 2013 Dry Riesling (Finger Lakes),Riesling,US,85,14.0,Anna Lee C. Iijima
28834,Domaine Rieflé-Landmann 2012 Rieflé Bihl Riesling (Alsace),Riesling,France,84,32.0,Roger Voss
28897,Treleaven 2013 Reserve Riesling (Cayuga Lake),Riesling,US,86,22.0,Anna Lee C. Iijima
28931,Dr. H. Thanisch (Erben Thanisch) 2014 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Germany,90,31.0,Anna Lee C. Iijima
28952,Johannishof 2014 Johannisberger Klaus Spätlese Riesling (Rheingau),Riesling,Germany,90,40.0,Anna Lee C. Iijima
28954,Kirsten 2014 Feinherb Riesling (Mosel),Riesling,Germany,90,22.0,Anna Lee C. Iijima
29018,Dr. Loosen 2009 Ürziger Würzgarten Alte Reben GG Trocken Riesling (Mosel),Riesling,Germany,87,42.0,Joe Czerwinski
29020,Maximin Grünhäuser 2009 Abtsberg Superior Riesling (Mosel),Riesling,Germany,87,62.0,Joe Czerwinski
29022,Peter Jakob Kühn 2008 Oestrich Doosberg Trocken Riesling (Rheingau),Riesling,Germany,87,70.0,Joe Czerwinski
29023,Prejean 2009 Dry Riesling (Finger Lakes),Riesling,US,87,12.0,Anna Lee C. Iijima
29024,Prinz Salm 2009 Berg Roxheim GG Trocken Riesling (Nahe),Riesling,Germany,87,62.0,Joe Czerwinski
29058,Tempus Cellars 2011 Evergreen Vineyard Riesling (Columbia Valley (WA)),Riesling,US,90,16.0,Paul Gregutt
29085,Heron Hill 2014 Dry Riesling (Finger Lakes),Riesling,US,90,14.0,Anna Lee C. Iijima
29087,Hosmer 2014 Riesling (Cayuga Lake),Riesling,US,90,15.0,Anna Lee C. Iijima
29090,Keuka Lake Vineyards 2014 Estate Grown and Bottled Dry Riesling (Finger Lakes),Riesling,US,90,18.0,Anna Lee C. Iijima
29091,Keuka Spring 2014 Dry Riesling (Finger Lakes),Riesling,US,90,17.0,Anna Lee C. Iijima
29105,Proidl 2014 Ehrenfels Riesling (Niederösterreich),Riesling,Austria,90,46.0,Anne Krebiehl MW
29110,Dr. Heidemanns-Bergweiler 2014 Bernkasteler alte Badstube am Doctorberg Kabinett Riesling (Mosel),Riesling,Germany,89,28.0,Anna Lee C. Iijima
29131,Villa Huesgen 2014 1735 Riesling (Mosel),Riesling,Germany,89,20.0,Anna Lee C. Iijima
29132,Villa Huesgen 2014 Trabener Würzgarten Kabinett Trocken Riesling (Mosel),Riesling,Germany,89,40.0,Anna Lee C. Iijima
29187,Girly Girl 2011 Riesling (Columbia Valley (WA)),Riesling,US,85,13.0,Paul Gregutt
29208,Bischöfliche Weingüter Trier 2011 Scharzhofberger Kabinett Riesling (Mosel),Riesling,Germany,91,23.0,Anna Lee C. Iijima
29209,Maximin Grünhäuser 2010 Herrenberg Auslese 21 Riesling (Mosel),Riesling,Germany,91,83.0,Anna Lee C. Iijima
29210,Dr. Nägler 2010 Rüdesheimer Berg Rottland Auslese Riesling (Rheingau),Riesling,Germany,91,48.0,Anna Lee C. Iijima
29215,Markus Molitor 2010 Ürziger Würzgarten Auslese Riesling (Mosel),Riesling,Germany,91,54.0,Anna Lee C. Iijima
29216,Reichsgraf von Kesselstatt 2010 Kaseler Nies'chen GG Trocken Riesling (Mosel),Riesling,Germany,91,64.0,Anna Lee C. Iijima
29260,Karl Kaspar 2010 Kabinett Riesling (Mosel),Riesling,Germany,90,13.0,Anna Lee C. Iijima
29276,Dr. Hermann 2010 Erdener Treppchen Herzlay Spätlese Riesling (Mosel),Riesling,Germany,90,35.0,Anna Lee C. Iijima
29277,Dr. Hermann 2010 Ürziger Würzgarten Spätlese Riesling (Mosel),Riesling,Germany,90,32.0,Anna Lee C. Iijima
29281,Ansgar Clüsserath 2010 Trittenheimer Apotheke Kabinett Riesling (Mosel),Riesling,Germany,90,25.0,Anna Lee C. Iijima
29289,Colter's Creek 2014 Ice Wine Riesling (Idaho),Riesling,US,89,25.0,Sean P. Sullivan
29376,Müller-Grossmann 2013 Steiner Point Riesling (Kremstal),Riesling,Austria,93,21.0,Anne Krebiehl MW
29377,Schloss Gobelsburg 2014 Riesling (Kamptal),Riesling,Austria,93,20.0,Anne Krebiehl MW
29379,Malat 2013 Steinbühel Riesling (Kremstal),Riesling,Austria,93,33.0,Anne Krebiehl MW
29465,Cave B 2009 Riesling (Columbia Valley (WA)),Riesling,US,88,18.0,Paul Gregutt
29491,Hermann J. Wiemer 2011 Magdalena Vineyard Dry Riesling (Finger Lakes),Riesling,US,89,36.0,Anna Lee C. Iijima
29492,Hermann J. Wiemer 2011 Semi-Dry Riesling (Finger Lakes),Riesling,US,89,17.0,Anna Lee C. Iijima
29573,Madroña 2001 Riesling (El Dorado),Riesling,US,82,10.0,
29574,Trefethen 2002 Riesling (Napa Valley),Riesling,US,82,15.0,
29582,Heron Hill 2002 Semi-Dry Riesling (New York),Riesling,US,81,11.0,Joe Czerwinski
29678,Wente 2010 Riverbank Riesling (Arroyo Seco),Riesling,US,88,13.0,
29701,Wagner 2013 Dry Riesling (Finger Lakes),Riesling,US,88,15.0,Anna Lee C. Iijima
29702,Waters Crest 2013 Dry Riesling (New York),Riesling,US,88,20.0,Anna Lee C. Iijima
29731,Hanson Vineyards 2014 Riesling (Willamette Valley),Riesling,US,85,17.0,Paul Gregutt
29733,Laurentide 2013 Semi-Sweet Riesling (Leelanau Peninsula),Riesling,US,85,20.0,Alexander Peartree
29795,Baron Knyphausen 2010 Erbacher Michelmark Spätlese Riesling (Rheingau),Riesling,Germany,92,32.0,Anna Lee C. Iijima
29796,Baron Knyphausen 2011 Erbacher Michelmark Erste Lage Riesling (Rheingau),Riesling,Germany,92,68.0,Anna Lee C. Iijima
29807,Trisaetum 2012 Ribbon Ridge Estate Dry Riesling (Ribbon Ridge),Riesling,US,94,24.0,Paul Gregutt
29813,Wittmann 2011 Westhofen Kirchspiel GG Trocken Riesling (Rheinhessen),Riesling,Germany,94,115.0,Anna Lee C. Iijima
29867,Kilikanoon 2012 Killerman's Run Riesling (Clare Valley),Riesling,Australia,89,20.0,Joe Czerwinski
29868,Hermann Moser 2012 Gebling Riesling (Kremstal),Riesling,Austria,89,20.0,Roger Voss
29873,A. Christmann 2009 Königsbacher Idig Trocken Riesling (Pfalz),Riesling,Germany,89,73.0,Anna Lee C. Iijima
29875,Obelisco Estate 2012 Riesling (Columbia Valley (WA)),Riesling,US,89,22.0,Paul Gregutt
29892,Domäne Wachau 2014 Achleiten Smaragd Riesling (Wachau),Riesling,Austria,94,49.0,Anne Krebiehl MW
29899,Salomon-Undhof 2014 Steiner Kögl Reserve Riesling (Kremstal),Riesling,Austria,94,60.0,Anne Krebiehl MW
29944,Cave Spring 2013 CSV Estate Bottled Riesling (Beamsville Bench),Riesling,Canada,93,25.0,Paul Gregutt
29996,Boundary Breaks 2013 No. 198 Single Vineyard Reserve Riesling (Finger Lakes),Riesling,US,91,19.0,Anna Lee C. Iijima
30000,Stadt Krems 2014 Ried Grillenparz Reserve Riesling (Kremstal),Riesling,Austria,91,40.0,Anne Krebiehl MW
30171,Reichsgraf von Kesselstatt 2014 Kaseler Nies'chen Kabinett Grosse Lage Riesling (Mosel),Riesling,Germany,92,26.0,Anna Lee C. Iijima
30176,Abbazia di Novacella 2014 Praepositus Riesling (Alto Adige Valle Isarco),Riesling,Italy,92,29.0,Kerin O’Keefe
30187,Emile Beyer 2014 Eichberg Grand Cru Riesling (Alsace),Riesling,France,92,62.0,Anne Krebiehl MW
30190,Dr. Konstantin Frank 2011 Reserve Riesling (Finger Lakes),Riesling,US,90,25.0,Anna Lee C. Iijima
30279,Kuenhof 2010 Kaiton Riesling (Alto Adige),Riesling,Italy,87,,
30310,Two Vines 2013 Riesling (Washington),Riesling,US,85,6.0,Sean P. Sullivan
30313,San Juan Vineyards 2014 Riesling (Yakima Valley),Riesling,US,85,17.0,Sean P. Sullivan
