,wine,variety,country,points,price,taster
33482,Benessere 2014 Estate St. Helena Vineyard Rosato di Sangiovese (Napa Valley),Sangiovese,US,87,18.0,Virginie Boone
33484,Bocopa 2014 Conde de Alicante Red (Alicante),Red Blend,Spain,87,7.0,Michael Schachner
33492,The Prisoner 2013 Red (Napa Valley),Red Blend,US,87,40.0,Virginie Boone
33495,Chesebro 2011 Cedar Lane Pinot Noir (Arroyo Seco),Pinot Noir,US,87,23.0,Matt Kettmann
33497,Cosa Obra 2014 Rosé of Pinot Noir (Sonoma County),Pinot Noir,US,87,18.0,Virginie Boone
33499,Château Flotis 2010 L de Flotis Red (Fronton),Red Blend,France,86,14.0,Roger Voss
33500,Clos Pegase 2010 Mitsuko's Vineyard Merlot (Carneros),Merlot,US,86,35.0,Virginie Boone
33506,HandCraft 2013 Pinot Noir (California),Pinot Noir,US,86,12.0,Jim Gordon
33507,Il Palazzo 2011 Moro Rosso Red (Toscana),Red Blend,Italy,86,35.0,Kerin O’Keefe
33508,Indomita 2014 Duette Premium Pinot Noir (Casablanca Valley),Pinot Noir,Chile,86,18.0,Michael Schachner
33513,Melrose 2012 Pinot Noir (Umpqua Valley),Pinot Noir,US,86,28.0,Paul Gregutt
33520,Gresser 2012 Vineyard Select Pinot Noir (Chehalem Mountains),Pinot Noir,US,86,32.0,Paul Gregutt
33530,Carrick 2009 Pinot Noir (Central Otago),Pinot Noir,New Zealand,92,50.0,Joe Czerwinski
33532,Cusumano 2008 Noà Red (Sicilia),Red Blend,Italy,92,42.0,
33554,Left Coast Cellars 2016 White Pinot Noir (Willamette Valley),Pinot Noir,US,88,24.0,Paul Gregutt
33556,Lost Canyon 2014 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,88,45.0,Virginie Boone
33564,Piollot Père et Fils 2014 Come des Tallants Zéro Dosage Pinot Noir (Champagne),Pinot Noir,France,88,45.0,Roger Voss
33570,Spier 2016 Beyond Ordinary Red (Coastal Region),Red Blend,South Africa,88,15.0,Lauren Buzzeo
33571,Stephen Ross 2015 Pinot Noir (Santa Lucia Highlands),Pinot Noir,US,88,30.0,Matt Kettmann
33576,Bird 2015 Manu Pinot Noir (Marlborough),Pinot Noir,New Zealand,88,20.0,
33582,Querciavalle 2006 Riserva  (Chianti Classico),Sangiovese,Italy,88,34.0,
33583,Terre di Fiori 2008 Ventaio  (Morellino di Scansano),Sangiovese,Italy,88,,
33584,Terre di Talamo 2008 Tempo  (Morellino di Scansano),Sangiovese,Italy,88,,
33586,Villa Travignoli 2006 Riserva  (Chianti Rufina),Sangiovese,Italy,88,,
33588,Fattoria di Casalbosco 2005 Porpora Riserva  (Chianti),Sangiovese,Italy,88,20.0,
33589,Fattoria Zerbina 2009 Il 500  (Sangiovese di Romagna),Sangiovese,Italy,88,11.0,
33591,Waimea 2008 Barrel Selection Pinot Noir (Nelson),Pinot Noir,New Zealand,88,22.0,Joe Czerwinski
33592,Jacopo Biondi-Santi 2007 Castello di Montepò  (Morellino di Scansano),Sangiovese,Italy,88,29.0,
33593,Shiloh Winery 2006 Merlot-Shiraz Kosher Red (Judean Hills),Red Blend,Israel,88,30.0,Lauren Buzzeo
33594,Suberli 2006 Riserva  (Morellino di Scansano),Sangiovese,Italy,88,25.0,
33595,Tenuta Villa Trasqua 2006 Riserva  (Chianti Classico),Sangiovese,Italy,88,30.0,
33598,Castelli del Grevepesa 2007 Lamole  (Chianti Classico),Sangiovese,Italy,88,,
33601,Freeman 2008 Pinot Noir (Sonoma Coast),Pinot Noir,US,88,44.0,
33615,El Coto 2005 Real Reserva  (Rioja),Red Blend,Spain,91,50.0,Michael Schachner
33616,Galardi 2010 Terra di Lavoro Red (Roccamonfina),Red Blend,Italy,91,90.0,
33617,Bailiwick 2010 Pinot Noir (Chalone),Pinot Noir,US,91,44.0,
33639,Leonetti Cellar 2014 Sangiovese (Walla Walla Valley (WA)),Sangiovese,US,89,70.0,Sean P. Sullivan
33664,Dei 2013  Vino Nobile di Montepulciano,Red Blend,Italy,90,29.0,Kerin O’Keefe
33665,Domaine Charles Frey 2014 Quintessence Pinot Noir (Alsace),Pinot Noir,France,90,38.0,Anne Krebiehl MW
33666,Domaine Rieflé-Landmann 2015 Bonheur Convivial Pinot Noir (Alsace),Pinot Noir,France,90,20.0,Anne Krebiehl MW
33667,Ridolfi 2015  Rosso di Montalcino,Sangiovese,Italy,90,30.0,Kerin O’Keefe
33668,Romeo 2011 Lipitiresco  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,64.0,Kerin O’Keefe
33669,Schug 2013 Heritage Reserve Pinot Noir (Carneros),Pinot Noir,US,90,40.0,Virginie Boone
33670,Serni Fulvio Luigi 2013 Acciderba  (Bolgheri),Red Blend,Italy,90,42.0,Kerin O’Keefe
33671,Sokol Blosser NV Evolution Fifth Edition Winemaker's Big Time Red (America),Red Blend,US,90,15.0,Paul Gregutt
33672,Two Sisters 2014 Lindsay's Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,90,75.0,Matt Kettmann
33680,La Calonica 2013  Vino Nobile di Montepulciano,Red Blend,Italy,90,32.0,Kerin O’Keefe
33681,La Fornace 2012  Brunello di Montalcino,Sangiovese,Italy,90,65.0,Kerin O’Keefe
33682,Lula 2013 Costa Vineyard Pinot Noir (Mendocino),Pinot Noir,US,90,45.0,Jim Gordon
33683,Marchesato degli Aleramici 2012  Brunello di Montalcino,Sangiovese,Italy,90,50.0,Kerin O’Keefe
33686,McPherson Wine Company 2014 MWC Pinot Noir (Victoria),Pinot Noir,Australia,90,,Joe Czerwinski
33688,Omero 2014 Ribbon Ridge Pinot Noir (Ribbon Ridge),Pinot Noir,US,90,35.0,Paul Gregutt
33700,Donum 2008 Estate Pinot Noir (Carneros),Pinot Noir,US,91,65.0,
33704,Fritz 2009 Reserve Pinot Noir (Russian River Valley),Pinot Noir,US,91,50.0,
33712,Kirkland Signature 2005 Signature Merlot (Napa Valley),Merlot,US,82,10.0,
33713,Echeverria 2005 Reserva Merlot (Molina),Merlot,Chile,82,13.0,Michael Schachner
33715,Punga Cove 2004 Pinot Noir (Marlborough),Pinot Noir,New Zealand,81,15.0,Joe Czerwinski
33716,Spann Vineyards NV Betsy's Backacher Red (Russian River Valley),Red Blend,US,81,15.0,
33726,Sunfire 2003 I Red (Amador County),Red Blend,US,81,45.0,
33728,the Ghost of 413 2010 Red (Columbia Valley (WA)),Red Blend,US,86,13.0,Paul Gregutt
33731,Willamette Valley Vineyards 2010 Elton Pinot Noir (Eola-Amity Hills),Pinot Noir,US,86,45.0,Paul Gregutt
33738,Torii Mor 2010 La Colina Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,86,55.0,Paul Gregutt
33742,Muscardini 2010 Pauli Ranch Sangiovese (Redwood Valley),Sangiovese,US,86,36.0,Virginie Boone
33747,Babcock 2011 Déjà Vu Pinot Noir (Paso Robles),Pinot Noir,US,86,60.0,
33748,Barbi 2009 Il Ruspo Sangiovese (Umbria),Sangiovese,Italy,86,,
33770,Novelty Hill 2014 Merlot (Columbia Valley (WA)),Merlot,US,90,23.0,Sean P. Sullivan
33786,Casa Castillo 2013 Las Gravas Red (Jumilla),Red Blend,Spain,90,30.0,Michael Schachner
33788,Demetria 2014 Cuvée Sandre Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,68.0,Matt Kettmann
33791,Ponzi 2014 Abetina Pinot Noir (Willamette Valley),Pinot Noir,US,94,105.0,Paul Gregutt
33793,King Estate 2014 Domaine Pinot Noir (Willamette Valley),Pinot Noir,US,93,70.0,Paul Gregutt
33797,Patricia Green Cellars 2015 Medici Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,US,93,48.0,Paul Gregutt
33806,Challen 2013 Jasper Pinot Noir (Santa Maria Valley),Pinot Noir,US,93,85.0,Matt Kettmann
33809,Cherry Pie 2014 Rogers Creek Pinot Noir (Sonoma Coast),Pinot Noir,US,93,60.0,Virginie Boone
33818,Torii Mor 2006 Pinot Noir (Oregon),Pinot Noir,US,88,29.0,Paul Gregutt
33823,Willamette Valley Vineyards 2006 Pinot Noir (Willamette Valley),Pinot Noir,US,88,25.0,Paul Gregutt
33830,Heaven's Cave 2008 Alder Ridge Vineyard Inspiration Merlot (Horse Heaven Hills),Merlot,US,82,24.0,Paul Gregutt
33833,Ventosa 2007 Sangiovese (Finger Lakes),Sangiovese,US,81,29.0,Anna Lee C. Iijima
33845,Samsara 2008 Las Hermanas Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,96,44.0,
33847,Abeja 2008 Merlot (Columbia Valley (WA)),Merlot,US,95,38.0,Paul Gregutt
33848,Albert Bichot 2005 Domaine du Clos Frantin Aux Malconsorts Premier Cru  (Vosne-Romanée),Pinot Noir,France,95,115.0,Roger Voss
33849,Louis Jadot 2005 Les Baudes Premier Cru  (Chambolle-Musigny),Pinot Noir,France,95,95.0,Roger Voss
33850,Louis Jadot 2006 Clos Saint-Jacques Premier Cru  (Gevrey-Chambertin),Pinot Noir,France,95,,Roger Voss
33851,Chanson Père et Fils 2007 Domaine Héritiers Paul Chanson  (Corton Vergennes),Pinot Noir,France,95,,Roger Voss
33856,Chanson Père et Fils 2007  Chambertin Clos de Bèze,Pinot Noir,France,95,,Roger Voss
33864,Solaria 2009  Brunello di Montalcino,Sangiovese,Italy,87,,Kerin O’Keefe
33865,Tenuta Vitanza 2009 Andretta  (Brunello di Montalcino),Sangiovese,Italy,87,50.0,Kerin O’Keefe
33866,Wente 2011 Sandstone Merlot (San Francisco Bay-Livermore Valley),Merlot,US,87,18.0,Virginie Boone
33867,ZD 2012 Pinot Noir (Carneros),Pinot Noir,US,87,50.0,
33869,Kessler-Haak 2011 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,87,38.0,
33872,La Mannella 2009  Brunello di Montalcino,Sangiovese,Italy,87,85.0,Kerin O’Keefe
33873,La Pieve 2009  Brunello di Montalcino,Sangiovese,Italy,87,60.0,Kerin O’Keefe
33876,Loring Wine Company 2012 Pinot Noir (Central Coast),Pinot Noir,US,86,24.0,
33878,Michael David 2011 Petite Petit Red (Lodi),Red Blend,US,86,18.0,Virginie Boone
33880,Ridolfi 2009  Brunello di Montalcino,Sangiovese,Italy,86,36.0,Kerin O’Keefe
33883,Talenti 2009  Brunello di Montalcino,Sangiovese,Italy,86,60.0,Kerin O’Keefe
33884,Tenuta di Vaira 2010 Bolgherese  (Bolgheri Superiore),Red Blend,Italy,86,50.0,Kerin O’Keefe
33885,Tenute Niccolai 2009 Bellarina  (Brunello di Montalcino),Sangiovese,Italy,86,,Kerin O’Keefe
33886,Angosto 2011 Buffalo Red (Valencia),Red Blend,Spain,86,20.0,Michael Schachner
33897,Galil Mountain 2011 Alon Red (Upper Galilee),Red Blend,Israel,89,21.0,Mike DeSimone
33898,Gattavecchi 2010 Padri Serviti Riserva  (Vino Nobile di Montepulciano),Red Blend,Italy,89,,Kerin O’Keefe
33899,Gattavecchi 2010 Riserva  (Vino Nobile di Montepulciano),Red Blend,Italy,89,,Kerin O’Keefe
33901,Golden Ridge 2012 Estate Merlot (Walla Walla Valley (WA)),Merlot,US,89,29.0,Sean P. Sullivan
33902,Agricola Tamburini 2011 Italo Riserva  (Chianti),Red Blend,Italy,89,16.0,Kerin O’Keefe
33904,Boscarelli 2012  Vino Nobile di Montepulciano,Red Blend,Italy,89,35.0,Kerin O’Keefe
33905,Casale Daviddi 2011  Vino Nobile di Montepulciano,Red Blend,Italy,89,50.0,Kerin O’Keefe
33906,Castel di Pugna 2012 Ellera  (Chianti Colli Senesi),Red Blend,Italy,89,29.0,Kerin O’Keefe
33907,Castellani 2010 Vigneti di Campomaggio Riserva  (Chianti Classico),Sangiovese,Italy,89,37.0,Kerin O’Keefe
33908,Pieve de' Pitti 2011 Cerretello  (Chianti Superiore),Red Blend,Italy,89,21.0,Kerin O’Keefe
33909,Podere Capaccia 2012  Chianti Classico,Red Blend,Italy,89,19.0,Kerin O’Keefe
33917,Peltier 2014 Hybrid Pinot Noir (Lodi),Pinot Noir,US,86,10.0,Jim Gordon
33931,Darcie Kent Vineyards 2013 Firepit Red (Livermore Valley),Red Blend,US,86,30.0,Jim Gordon
33934,Atrea 2013 Old Soul Red (Mendocino County),Red Blend,US,86,25.0,Jim Gordon
33937,Byington 2014 Byington Estate Pinot Noir (Santa Cruz Mountains),Pinot Noir,US,86,39.0,Matt Kettmann
33946,Wine Spots 2010 Pinot Noir (Carneros),Pinot Noir,US,88,25.0,
33949,Nuiton-Beaunoy 2009  Gevrey-Chambertin,Pinot Noir,France,88,59.0,Roger Voss
33951,Patz & Hall 2010 Chenoweth Ranch Pinot Noir (Russian River Valley),Pinot Noir,US,88,58.0,
33954,Príncipe de Viana 2006 Reserva Red (Navarra),Red Blend,Spain,88,24.0,Michael Schachner
33957,Chanson Père et Fils 2009  Nuits-St.-Georges,Pinot Noir,France,88,68.0,Roger Voss
33962,Edgebaston 2010 The Berry Box Red (Stellenbosch),Red Blend,South Africa,88,15.0,Lauren Buzzeo
33966,Fabiano 2007 Vajo Red (Rosso del Veronese),Red Blend,Italy,88,32.0,
33969,La Conreria d'Scala Dei 2009 La Conreria Red (Priorat),Red Blend,Spain,88,24.0,Michael Schachner
33975,Secret House 1998 Doerner Vyd Pinot Noir (Umpqua Valley),Pinot Noir,US,86,30.0,
33977,Calvet 1998 Calvet Premiere  (Bourgogne),Pinot Noir,France,85,17.0,
33978,Benton-Lane 1998 Sunnymount Cuvée Pinot Noir (Willamette Valley),Pinot Noir,US,85,50.0,Joe Czerwinski
33982,Amity 1998 Pinot Noir (Willamette Valley),Pinot Noir,US,85,20.0,Michael Schachner
33983,Hauer of the Dauen 1998 Pinot Noir (Willamette Valley),Pinot Noir,US,85,14.0,Michael Schachner
33984,Bethel Heights 1998 Lewman Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,85,25.0,Michael Schachner
33987,Secret House 1998 Pinot Noir (Willamette Valley),Pinot Noir,US,84,22.0,Michael Schachner
33990,Eola Hills 1998 Estate Pinot Noir (Oregon),Pinot Noir,US,84,12.0,Michael Schachner
33992,Benton-Lane 1998 Reserve Pinot Noir (Willamette Valley),Pinot Noir,US,84,30.0,Michael Schachner
33993,Flynn 1998 Reserve Pinot Noir (America),Pinot Noir,US,84,45.0,Michael Schachner
33995,Beran 1998 Pinot Noir (Willamette Valley),Pinot Noir,US,83,28.0,Michael Schachner
33996,Firesteed 1998 Pinot Noir (Oregon),Pinot Noir,US,83,10.0,Michael Schachner
33997,Cellers Melis 2005 Elix Red (Priorat),Red Blend,Spain,91,50.0,Michael Schachner
33999,Panther Creek 2006 Freedom Hill Vineyard Pinot Noir (Willamette Valley),Pinot Noir,US,91,42.0,Paul Gregutt
34024,Sarah's Vineyard 2012 Estate Pinot Noir (Santa Clara Valley),Pinot Noir,US,87,36.0,Matt Kettmann
34026,Taken Wine Co. 2013 Complicated Pinot Noir (Sonoma County),Pinot Noir,US,87,20.0,Virginie Boone
34027,Iris Vineyards 2013 Pinot Noir (Oregon),Pinot Noir,US,87,24.0,Paul Gregutt
34028,Villa Canestrari 2005 10 Anni Riserva  (Amarone della Valpolicella),Red Blend,Italy,87,300.0,Kerin O’Keefe
34029,Vino Vargas 2012 RIo Ruso Pinot Noir (Russian River Valley),Pinot Noir,US,87,45.0,Virginie Boone
34035,Corte dei Papi 2012 San Magno  (Cesanese del Piglio),Red Blend,Italy,87,29.0,Kerin O’Keefe
34036,Domìni Veneti 2008 Monte  (Amarone della Valpolicella Classico),Red Blend,Italy,87,80.0,Kerin O’Keefe
34050,Gundlach Bundschu 2012 Merlot (Sonoma Valley),Merlot,US,88,32.0,Virginie Boone
34052,Keenan 2012 Merlot (Napa Valley),Merlot,US,88,39.0,Virginie Boone
34054,Les Voleurs 2013 Hurst Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,88,45.0,Virginie Boone
34056,Adamant Cellars 2012 Winemaker's Select Merlot (Walla Walla Valley (WA)),Merlot,US,88,42.0,Sean P. Sullivan
34057,Astorre Noti 2012  Chianti Classico,Red Blend,Italy,88,25.0,Kerin O’Keefe
34060,Canneto 2012  Vino Nobile di Montepulciano,Red Blend,Italy,88,29.0,Kerin O’Keefe
34061,Castel di Pugna 2011 Villa Cambi  (Chianti Superiore),Red Blend,Italy,88,32.0,Kerin O’Keefe
34062,Castello di Monastero 2012  Chianti Classico,Red Blend,Italy,88,15.0,Kerin O’Keefe
34067,Columbia Winery 2012 Limited Release Element Red (Wahluke Slope),Red Blend,US,88,36.0,Sean P. Sullivan
34070,Dreolino 2013  Chianti Rufina,Red Blend,Italy,88,25.0,Kerin O’Keefe
34072,Fetzer 2012 Eagle Peak Merlot (California),Merlot,US,88,10.0,Jim Gordon
34073,Firestone 2011 Merlot (Santa Ynez Valley),Merlot,US,88,20.0,Matt Kettmann
34075,Gordon Estate 2012 Block 3 Reserve Merlot (Columbia Valley (WA)),Merlot,US,88,30.0,Sean P. Sullivan
34076,Gravel Bar 2013 Alluvial Red (Columbia Valley (WA)),Red Blend,US,88,20.0,Sean P. Sullivan
34078,Marziano Abbona 2008 Zerosolfiti Red (Langhe),Red Blend,Italy,85,,
34082,One Hope 2009 Pinot Noir (Arroyo Seco),Pinot Noir,US,85,24.0,
34084,Taft Street 2008 Pinot Noir (Russian River Valley),Pinot Noir,US,85,24.0,
34086,Château Los Boldos 2008 Amalia Red (Cachapoal Valley),Red Blend,Chile,85,50.0,Michael Schachner
34094,Shea 2013 Homer Pinot Noir (Willamette Valley),Pinot Noir,US,94,86.0,Paul Gregutt
34097,Élevée Winegrowers 2013 Élevée Vineyard Pinot Noir (Dundee Hills),Pinot Noir,US,93,45.0,Paul Gregutt
34107,Adelsheim 2013 Bryan Creek Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,US,93,85.0,Paul Gregutt
34108,Adelsheim 2013 Ribbon Springs Vineyard Pinot Noir (Ribbon Ridge),Pinot Noir,US,93,75.0,Paul Gregutt
34111,Ayoub 2014 Brittan Vineyard Pinot Noir (McMinnville),Pinot Noir,US,93,55.0,Paul Gregutt
34117,Walt 2013 La Brisa Pinot Noir (Sonoma County),Pinot Noir,US,93,40.0,Virginie Boone
34118,Shea 2013 Block 7 Pinot Noir (Willamette Valley),Pinot Noir,US,93,60.0,Paul Gregutt
34130,Ampelos 2010 Pinot Noir (Sta. Rita Hills),Pinot Noir,US,90,25.0,
34131,Argiolas 2005 Turriga Red (Isola dei Nuraghi),Red Blend,Italy,90,80.0,
34132,Babcock 2010 Deja Vu Pinot Noir (Paso Robles),Pinot Noir,US,90,60.0,
34161,Taz 2007 Pinot Noir (Santa Barbara County),Pinot Noir,US,84,23.0,
34165,Cartlidge & Browne 2008 Pinot Noir (California),Pinot Noir,US,84,14.0,
34176,Cupcake 2014 Red Velvet Red (California),Red Blend,US,85,13.0,Jim Gordon
34177,Drumheller 2014 Merlot (Columbia Valley (WA)),Merlot,US,85,12.0,Sean P. Sullivan
34194,Basel Cellars 2013 Estate Double River Vineyard Merlot (Walla Walla Valley (WA)),Merlot,US,85,32.0,Sean P. Sullivan
34204,Reustle 2013 Pishon Bloc Pinot Noir (Umpqua Valley),Pinot Noir,US,86,34.0,Paul Gregutt
34209,Keeler 2011 Pinot Noir (Eola-Amity Hills),Pinot Noir,US,86,25.0,Paul Gregutt
34215,Peter Cellars 2013 Estate Rosé of Pinot Noir (Carneros),Pinot Noir,US,86,25.0,Virginie Boone
34222,Schäfer 2013 Mettenheimer Rheinhessen Red Estate Bottled Red (Rheinhessen),Red Blend,Germany,86,14.0,Anna Lee C. Iijima
34233,Poderi Morini 2009 Nonno Rico Riserva  (Sangiovese di Romagna Superiore),Sangiovese,Italy,88,,
34238,Sineann 2011 Abondante Red (Columbia Valley (OR)),Red Blend,US,88,24.0,Paul Gregutt
34252,Fritz 2010 Pinot Noir (Russian River Valley),Pinot Noir,US,88,30.0,
34260,Henschke 2013 Keyneton Euphonium Red (Barossa),Red Blend,Australia,94,65.0,Joe Czerwinski
34261,Williams Selyem 2014 Williams Selyem Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,94,105.0,Virginie Boone
34263,Baker & Brain 2013 Origin Reserve Pinot Noir (Central Coast),Pinot Noir,US,94,65.0,Matt Kettmann
34266,Daou 2013 Mayote Red (Adelaida District),Red Blend,US,94,100.0,Matt Kettmann
34269,Dutton-Goldfield 2014 Devil's Gulch Vineyard Pinot Noir (Marin County),Pinot Noir,US,94,68.0,Jim Gordon
34270,Holdredge 2014 Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,94,50.0,Virginie Boone
34271,Holdredge 2014 Mazie Rose Pinot Noir (Russian River Valley),Pinot Noir,US,94,50.0,Virginie Boone
34272,Justin 2013 Savant Red (Paso Robles),Red Blend,US,94,50.0,Matt Kettmann
34273,Lisini 2012  Brunello di Montalcino,Sangiovese,Italy,94,80.0,Kerin O’Keefe
34276,Arcadian 2011 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,65.0,Matt Kettmann
34277,Arista 2014 Toboni Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,94,68.0,Virginie Boone
34278,Byron 2014 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,94,55.0,Matt Kettmann
34288,Last Light 2011 Derbyshire Vineyard Pinot Noir (San Luis Obispo),Pinot Noir,US,86,34.0,
34290,Montes 2011 Alpha Merlot (Colchagua Valley),Merlot,Chile,86,25.0,Michael Schachner
34306,Castle Rock 2011 Pinot Noir (Carneros),Pinot Noir,US,85,14.0,
34309,Clément Klur 2011 Pinot Noir (Alsace),Pinot Noir,France,85,30.0,Roger Voss
34314,Agustinos 2015 Reserva Pinot Noir (Bío Bío Valley),Pinot Noir,Chile,84,10.0,Michael Schachner
34317,Collemattoni 2014  Rosso di Montalcino,Sangiovese,Italy,84,20.0,Kerin O’Keefe
34321,Francis Ford Coppola 2014 Dutton Ranch Reserve Pinot Noir (Russian River Valley),Pinot Noir,US,84,40.0,Virginie Boone
34324,Tres Palacios 2013 Family Vintage Merlot (Maipo Valley),Merlot,Chile,84,18.0,Michael Schachner
34333,Old Soul 2014 Pinot Noir (Lodi),Pinot Noir,US,84,16.0,Jim Gordon
34342,Root:1 2014 Pinot Noir (Casablanca Valley),Pinot Noir,Chile,84,12.0,Michael Schachner
34364,Marsiliana 2004 Red (Toscana),Red Blend,Italy,88,,
34365,Mazzei 2008 Tenuta Belguardo Bronzone  (Morellino di Scansano),Sangiovese,Italy,88,30.0,
34368,Anakena 2007 Alwa Red (Cachapoal Valley),Red Blend,Chile,88,37.0,Michael Schachner
34370,Capezzana 2006 Trefiano  (Carmignano),Red Blend,Italy,88,50.0,
34375,Mazzei 2009 Badiola Red (Toscana),Red Blend,Italy,88,15.0,
34376,Michael Florentino 2008 Miscolato Red (Columbia Valley (WA)),Red Blend,US,88,22.0,Paul Gregutt
34377,Mocine 2007 Otto Rintocchi Red (Toscana),Red Blend,Italy,88,39.0,
34381,Scott Family 2009 Pinot Noir (Arroyo Seco),Pinot Noir,US,88,39.0,
34388,Ken Brown 2008 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,92,50.0,
34389,Krupp Brothers 2007 The Doctor Red (Napa Valley),Red Blend,US,92,60.0,
34394,Sansonina 2006 Merlot (Rosso del Veronese),Merlot,Italy,91,40.0,
34400,Hanzell 2007 Pinot Noir (Sonoma Valley),Pinot Noir,US,91,95.0,
34403,Tulpen 2007 Sangiovese (Columbia Valley (WA)),Sangiovese,US,91,20.0,Paul Gregutt
34410,Tenuta Santa Maria alla Pieve 2004 Decima Aurea Merlot (Veneto),Merlot,Italy,91,52.0,
34413,Josef Weger 2005 Maso delle Rose Merlot (Alto Adige),Merlot,Italy,91,39.0,
34420,Finca Agostino 2013 Familia Red (Mendoza),Red Blend,Argentina,89,37.0,Michael Schachner
34423,Hauner 2012 Antonello Rosso Red (Salina),Red Blend,Italy,89,33.0,Kerin O’Keefe
34425,Indigené 2014 Philanthropist Red (Carmel Valley),Red Blend,US,89,21.0,Matt Kettmann
34427,La Honda Winery 2015 Exponent Red (Santa Cruz Mountains),Red Blend,US,89,26.0,Matt Kettmann
34433,Spindrift Cellars 2014 Barrel Select Pinot Noir (Willamette Valley),Pinot Noir,US,89,30.0,Paul Gregutt
34445,Laetitia 2006 La Coupelle Pinot Noir (Arroyo Grande Valley),Pinot Noir,US,87,60.0,
34454,Brian Carter Cellars 2006 Abracadabra Red Red (Columbia Valley (WA)),Red Blend,US,87,20.0,Paul Gregutt
34457,Kokomo 2006 Peters Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,87,45.0,
34460,Pope Valley Winery 2006 Eakle Ranch Sangiovese (Napa Valley),Sangiovese,US,87,18.0,
34468,Weibel Family 2012 Patriot Red (Mendocino County),Red Blend,US,88,30.0,Jim Gordon
34469,Sketchbook 2012 The Artist Red (Mendocino),Red Blend,US,88,20.0,Jim Gordon
34471,Hannes Reeh 2014 Heideboden Red (Burgenland),Red Blend,Austria,88,19.0,Anne Krebiehl MW
34480,Martin Ray 2015 Estate Grown Rosé of Pinot Noir (Russian River Valley),Pinot Noir,US,88,20.0,Virginie Boone
34485,Oyster Bay 2014 Pinot Noir (Marlborough),Pinot Noir,New Zealand,88,19.0,Joe Czerwinski
34486,Quadrant 2012 BDX Red (Paso Robles),Red Blend,US,88,16.0,Matt Kettmann
34488,Rivino 2012 Estate Sedulous Red (Mendocino),Red Blend,US,88,36.0,Jim Gordon
34503,Williams Selyem 2007 Allen Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,97,78.0,
34512,Williams Selyem 2007 Peay Vineyard Pinot Noir (Russian River Valley),Pinot Noir,US,95,54.0,
34539,Vidon Vineyard 2009 Mirabelle Clone 115 Pinot Noir (Chehalem Mountains),Pinot Noir,US,92,50.0,Paul Gregutt
34542,Bjornstad 2008 Hellenthal Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,US,92,40.0,
34544,Bonaccorsi 2008 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,US,92,50.0,
34545,Castello Banfi 2006 Cum Laude Red (Toscana),Red Blend,Italy,92,37.0,
34546,Castello del Terriccio 2006 Tassinaia Red (Toscana),Red Blend,Italy,92,,
34548,Keenan 2007 Merlot (Napa Valley),Merlot,US,92,36.0,
34549,Lagarde 2007 Henry Gran Guarda No. 1 Red (Mendoza),Red Blend,Argentina,92,65.0,Michael Schachner
34553,Rocca delle Macìe 2007 Roccato Red (Toscana),Red Blend,Italy,92,57.0,
34554,Ruffino 2005 Romitorio di Santedame Red (Toscana),Red Blend,Italy,92,80.0,
34557,Babcock 2009 Precocious Pinot Noir (Santa Barbara County),Pinot Noir,US,92,55.0,
34559,Boscarelli 2006 Red (Toscana),Red Blend,Italy,92,100.0,
34562,Domaine Carneros 2008 La Terre Promise Pinot Noir (Carneros),Pinot Noir,US,92,48.0,
34564,Joan Simó 2006 Les Eres Especial dels Carners Red (Priorat),Red Blend,Spain,92,122.0,Michael Schachner
34565,La Follette 2009 Pinot Noir (Sonoma Coast),Pinot Noir,US,92,30.0,
34567,Máté 2006 Albatro Red (Toscana),Red Blend,Italy,89,,
34570,Ànima Negra 2006 Àn Red (Vi de la Terra Illes Balears),Red Blend,Spain,89,50.0,Michael Schachner
34571,Borsao 2009 Red (Campo de Borja),Red Blend,Spain,89,8.0,Michael Schachner
34572,Caccia al Piano 1868 2008 Ruith Hora  (Bolgheri),Red Blend,Italy,89,,
34573,Campo al Mare 2007 Baia al Vento  (Bolgheri Superiore),Red Blend,Italy,89,,
